,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
508,ALG3,ALG9,0.8974358974358975,PFKFB2,0.875,PFKFB1,0.8641975308641975,PFKFB4,0.8625,MTHFD1,0.8625
509,ALG5,SIN3A,0.8488372093023255,ALG6,0.8481012658227848,OAT,0.8470588235294118,DDOST,0.8452380952380952,RPN1,0.8414634146341463
510,ALG6,LTA4H,0.868421052631579,ALG5,0.8481012658227848,RHOT1,0.8421052631578947,HAO1,0.8311688311688312,FH,0.8292682926829268
511,ALG8,SIN3A,0.8214285714285714,FBXL20,0.8051948051948052,OXA1L,0.8026315789473685,ALG5,0.8,BECN1,0.7974683544303798
512,ALG9,PFKFB2,0.9259259259259259,PFKFB1,0.9146341463414634,MTHFD1,0.9135802469135802,DLAT,0.9047619047619048,PFKFB3,0.9024390243902439
513,ALK,BCL11B,0.8666666666666667,ELF2,0.8620689655172413,TENM2,0.84375,BCL11A,0.8387096774193549,LAMA5,0.8387096774193549
514,ALKBH1,CS,0.7865168539325843,MTRF1L,0.7865168539325843,HDAC6,0.7857142857142857,STOML2,0.7857142857142857,COQ3,0.7840909090909091
515,ALKBH2,ACMSD,0.5813953488372093,CYBB,0.5714285714285714,CLYBL,0.5625,NAGPA,0.5454545454545454,NOX1,0.5454545454545454
516,ALKBH3,CTHRC1,0.6363636363636364,FBXO15,0.6363636363636364,DSEL,0.6086956521739131,ANKRD10,0.6086956521739131,KATNBL1,0.6086956521739131
517,ALKBH4,TBCK,0.7169811320754716,SPG7,0.7142857142857143,PLCG2,0.7111111111111111,CDKL1,0.7083333333333334,ACADM,0.7058823529411765
518,ALKBH5,SLC35D3,0.76,SLC43A2,0.6521739130434783,HHIPL1,0.6428571428571429,PRSS23,0.625,SPPL2A,0.6206896551724138
519,ALKBH6,NDUFA9,0.810126582278481,PFKFB2,0.7901234567901234,NDUFV2,0.7875,ALG9,0.7875,ADK,0.7857142857142857
520,ALKBH7,CPT1A,0.7346938775510204,INPP4A,0.7333333333333333,IQSEC3,0.717391304347826,CPT1B,0.717391304347826,HADHA,0.7169811320754716
521,ALKBH8,RIOK2,0.9393939393939394,EIF2S3,0.93,CCT4,0.93,DNM1L,0.9292929292929293,UBA1,0.92
522,ALLC,NAGS,0.631578947368421,ACSS1,0.6226415094339622,WDR59,0.6111111111111112,SGK2,0.5961538461538461,DEPDC5,0.5833333333333334
523,ALMS1,MC4R,0.9090909090909091,RNF122,0.9090909090909091,NDUFB4,0.9,EDA,0.9,UHMK1,0.9
524,ALOX12,ALOX15,0.96875,ALOXE3,0.8888888888888888,ALOX5,0.8648648648648649,ALOX12B,0.8648648648648649,ALOX15B,0.8611111111111112
525,ALOX12B,ALOXE3,0.972972972972973,ALOX15B,0.9459459459459459,ALOX5,0.8974358974358975,ALOX12,0.8648648648648649,ALOX15,0.8378378378378378
526,ALOX15,ALOX12,0.96875,ALOXE3,0.8611111111111112,ALOX5,0.8378378378378378,ALOX12B,0.8378378378378378,ALOX15B,0.8333333333333334
527,ALOX15B,ALOXE3,0.9722222222222222,ALOX12B,0.9459459459459459,ALOX5,0.8947368421052632,ALOX12,0.8611111111111112,ALOX15,0.8333333333333334
528,ALOX5,ALOXE3,0.9210526315789473,ALOX12B,0.8974358974358975,ALOX15B,0.8947368421052632,ALOX12,0.8648648648648649,ALOX15,0.8378378378378378
529,ALOX5AP,PTX3,1.0,PRDM15,1.0,FAM193B,1.0,OLFM4,1.0,OCLN,1.0
530,ALOXE3,ALOX12B,0.972972972972973,ALOX15B,0.9722222222222222,ALOX5,0.9210526315789473,ALOX12,0.8888888888888888,ALOX15,0.8611111111111112
531,ALPI,ALPP,0.9666666666666667,TBC1D30,0.8484848484848485,CASP7,0.8387096774193549,SSBP3,0.8235294117647058,SMPD4,0.8125
532,ALPK1,SGCE,0.8461538461538461,UGT1A4,0.8461538461538461,ZNF451,0.8461538461538461,TTC34,0.8333333333333334,KBTBD11,0.8333333333333334
533,ALPK2,ART5,1.0,ZNF414,1.0,ZBTB47,1.0,TMEM179B,1.0,GJB4,1.0
534,ALPK3,SNCG,1.0,MPZ,1.0,HIC2,1.0,HIC1,1.0,MAL2,1.0
535,ALPL,WDR59,0.7592592592592593,DCTN1,0.7407407407407407,TMED4,0.7241379310344828,CPA1,0.7222222222222222,MAGT1,0.7192982456140351
536,ALPP,ALPI,0.9666666666666667,TBC1D30,0.875,CASP7,0.8666666666666667,SSBP3,0.8484848484848485,SMPD4,0.8387096774193549
537,ALS2,GRK4,0.6590909090909091,CDC37,0.6530612244897959,KCTD10,0.6511627906976745,ARFIP2,0.6428571428571429,SLC6A1,0.6363636363636364
538,ALS2CL,TBX22,0.65,SLC6A13,0.6333333333333333,NOTCH3,0.6071428571428571,FBXO40,0.6,ARVCF,0.6
539,ALX1,TMEM39A,0.8709677419354839,SGCZ,0.8666666666666667,MMP16,0.8387096774193549,SGCG,0.8387096774193549,TBK1,0.8387096774193549
540,ALX3,ANKRD34B,0.9166666666666666,TTC23,0.9166666666666666,TEFM,0.8461538461538461,FBXO48,0.8461538461538461,C12orf56,0.8333333333333334
541,ALX4,RAB33B,0.8214285714285714,ALX1,0.7931034482758621,OSGIN2,0.7741935483870968,KCTD2,0.7575757575757576,MED21,0.7575757575757576
542,ALYREF,CNOT10,0.7735849056603774,TXLNG,0.7647058823529411,LARP6,0.76,COG1,0.7454545454545455,EDRF1,0.74
543,AMACR,CRYL1,0.7333333333333333,SCP2,0.7272727272727273,SLC28A2,0.723404255319149,SLC18B1,0.717391304347826,DDR2,0.7142857142857143
544,AMBN,IFNGR1,1.0,ELANE,1.0,OR51I2,1.0,ID3,1.0,TMEM54,1.0
545,AMBP,LRRC10,0.9166666666666666,IFFO2,0.9090909090909091,IFFO1,0.9090909090909091,GPR176,0.9090909090909091,RIC3,0.9090909090909091
546,AMBRA1,SLC24A3,0.7045454545454546,ZCRB1,0.6590909090909091,SNRNP35,0.6444444444444445,EP300,0.6440677966101694,PRMT7,0.6428571428571429
547,AMD1,PFKFB1,0.9012345679012346,DLAT,0.891566265060241,PFKFB2,0.8888888888888888,PFKFB3,0.8888888888888888,ETFDH,0.8888888888888888
548,AMDHD1,UROC1,0.9428571428571428,DECR1,0.7368421052631579,HAL,0.723404255319149,MMAA,0.6744186046511628,PCCB,0.64
549,AMDHD2,SLC39A9,0.7777777777777778,SDR16C5,0.7678571428571429,POLDIP2,0.7346938775510204,SFXN1,0.7288135593220338,DOT1L,0.7272727272727273
550,AMELX,PRNP,0.8333333333333334,PRNP,0.8333333333333334,CCDC160,0.8333333333333334,VN1R2,0.8333333333333334,VN1R4,0.8333333333333334
551,AMELY,CEACAM20,1.0,OR10C1,1.0,MYPOP,1.0,TMEM52,1.0,OR56B1,1.0
552,AMER1,AMMECR1,1.0,CHM,0.5769230769230769,SLBP,0.56,CHML,0.5471698113207547,TMEM209,0.5416666666666666
553,AMER2,PCOLCE2,1.0,BEND3,1.0,FAM83C,1.0,CCDC137,1.0,PCDH10,0.9
554,AMER3,CNPY1,1.0,EFCAB13,1.0,PPP1R3F,0.8571428571428571,EXPH5,0.8571428571428571,KRT86,0.8571428571428571
555,AMFR,INTS2,0.8636363636363636,INTS1,0.8222222222222222,NABP1,0.782608695652174,INTS7,0.782608695652174,INTS6,0.78
556,AMH,MS4A8,1.0,GAL,1.0,COL20A1,1.0,SPP2,1.0,GAL,1.0
557,AMHR2,LRRC37A,1.0,FAM186B,1.0,KRT80,1.0,HMGA1,1.0,C1orf87,1.0
558,AMIGO1,ESM1,1.0,TCTA,1.0,TBKBP1,1.0,KRT12,1.0,SPEG,1.0
559,AMIGO2,EPGN,0.8888888888888888,ASPN,0.8888888888888888,RARRES1,0.8888888888888888,AREG,0.8888888888888888,PRRG1,0.8888888888888888
560,AMIGO3,SYNPO,0.875,SERPING1,0.7777777777777778,PCDHGA3,0.7777777777777778,KRT36,0.7777777777777778,MEDAG,0.7777777777777778
561,AMMECR1,AMER1,1.0,CHM,0.5769230769230769,SLBP,0.56,CHML,0.5471698113207547,TMEM209,0.5416666666666666
562,AMMECR1L,RPL36A,0.6630434782608695,PRPS1,0.6593406593406593,USP14,0.6559139784946236,CTDSPL,0.6555555555555556,PWP2,0.6526315789473685
563,AMN,OAF,0.8095238095238095,PIK3AP1,0.8,TMEM132C,0.8,ZNF704,0.782608695652174,FRS2,0.7727272727272727
564,AMN1,ATP6AP1,0.9285714285714286,HSPA14,0.9230769230769231,TMEM69,0.8666666666666667,PKDCC,0.8666666666666667,GPATCH2,0.8666666666666667
565,AMOT,RRAD,0.8571428571428571,AMOTL2,0.8095238095238095,KIF26A,0.8095238095238095,BLOC1S5,0.8,DAP,0.8
566,AMOTL1,NR2C1,0.7931034482758621,MSTN,0.7931034482758621,TWSG1,0.7777777777777778,FRS3,0.7777777777777778,MMP16,0.7666666666666667
567,AMOTL2,PWWP2B,0.8421052631578947,FSTL5,0.8260869565217391,NDNF,0.8181818181818182,NUP153,0.8095238095238095,AMOT,0.8095238095238095
568,AMPD1,AMPD3,0.9577464788732394,UQCRC1,0.8311688311688312,DNPEP,0.8072289156626506,ATP6V1C2,0.7926829268292683,ATP6V0A2,0.7831325301204819
569,AMPD2,CUL3,0.9213483146067416,SEC13,0.9130434782608695,CYB5A,0.9101123595505618,TMEM30B,0.9090909090909091,ATP6V1C1,0.9042553191489362
570,AMPD3,AMPD1,0.9577464788732394,UQCRC1,0.8227848101265823,DNPEP,0.8214285714285714,SLC25A31,0.810126582278481,ATP6V1C2,0.7857142857142857
571,AMPH,LMNA,0.8947368421052632,PSD3,0.8947368421052632,TSHR,0.8918918918918919,PAQR3,0.8888888888888888,RAPGEF6,0.8717948717948718
572,AMT,USP13,0.8695652173913043,ALDH2,0.8658536585365854,GRWD1,0.8210526315789474,RRM2B,0.8172043010752689,RPL26,0.8163265306122449
573,AMTN,CXCL6,1.0,PRSS37,1.0,PRR32,1.0,PRR3,1.0,CD164L2,1.0
574,AMY1A,AMY2B,0.8529411764705882,AMY2A,0.8529411764705882,HS3ST3B1,0.8333333333333334,HS3ST3A1,0.8,ZFHX4,0.7941176470588235
575,AMY2A,AMY1A,0.8529411764705882,AMY2B,0.8378378378378378,HS3ST3B1,0.7142857142857143,GLRA2,0.6923076923076923,ZFHX4,0.6923076923076923
576,AMY2B,AMY1A,0.8529411764705882,AMY2A,0.8378378378378378,HS3ST3B1,0.7142857142857143,NUAK1,0.6923076923076923,ZFHX4,0.6923076923076923
577,AMZ1,PLEK2,0.6666666666666666,GPR157,0.6428571428571429,GRIFIN,0.6363636363636364,CD79B,0.6363636363636364,MEGF9,0.6153846153846154
578,AMZ2,CYB561D1,0.6470588235294118,FAM72D,0.631578947368421,ACOT7,0.631578947368421,DNASE1,0.6190476190476191,HELZ2,0.6111111111111112
579,ANAPC1,CTH,0.9418604651162791,CBS,0.9302325581395349,NAE1,0.9294117647058824,ALG11,0.9204545454545454,ARFGEF2,0.9101123595505618
580,ANAPC10,ABCB1,0.9120879120879121,SEC13,0.9032258064516129,ABCB4,0.9,CRNKL1,0.8947368421052632,ALG11,0.8913043478260869
581,ANAPC11,ADK,0.788235294117647,GALE,0.7816091954022989,VPS52,0.7710843373493976,HSPA4L,0.7647058823529411,CBS,0.7586206896551724
582,ANAPC13,KISS1R,0.8,LRFN1,0.7692307692307693,NGRN,0.7692307692307693,BTG3,0.75,HSD3B7,0.75
583,ANAPC15,NES,1.0,NCAN,1.0,PEA15,1.0,LRFN1,0.9,LRRC75A,0.9
584,ANAPC16,PRDM15,1.0,FAM193B,1.0,OCLN,1.0,NTF3,1.0,OPTN,1.0
585,ANAPC2,SGPL1,0.9069767441860465,DLAT,0.9058823529411765,PFKFB2,0.9036144578313253,NUP155,0.9024390243902439,CTH,0.896551724137931
586,ANAPC4,ZCRB1,0.8571428571428571,EDRF1,0.8157894736842105,SNRNP25,0.8064516129032258,PDAP1,0.7894736842105263,METTL22,0.7837837837837838
587,ANAPC5,COPS8,0.7111111111111111,RNF144A,0.7,ZNF511,0.6976744186046512,NCDN,0.6923076923076923,PEX16,0.6904761904761905
588,ANAPC7,CNOT11,0.7758620689655172,HEATR6,0.7692307692307693,POLR3E,0.7543859649122807,DET1,0.7450980392156863,RAB3GAP1,0.7413793103448276
589,ANG,MARCKSL1,1.0,PRIMA1,1.0,SYNC,1.0,LY86,1.0,PLEKHB1,1.0
590,ANGEL1,ZCCHC8,0.8205128205128205,QKI,0.8095238095238095,MED23,0.7948717948717948,MED22,0.7948717948717948,CELSR3,0.7894736842105263
591,ANGEL2,CELSR3,0.8055555555555556,TEF,0.8055555555555556,KANK1,0.7777777777777778,HLF,0.7777777777777778,WNT5A,0.7714285714285715
592,ANGPT1,ANGPTL1,0.9444444444444444,ANGPT2,0.8333333333333334,LYZ,0.8095238095238095,CALCR,0.8095238095238095,TSC22D2,0.8095238095238095
593,ANGPT2,ANGPT1,0.8333333333333334,ANGPTL1,0.7777777777777778,PPARA,0.7777777777777778,BAMBI,0.7058823529411765,ST6GAL2,0.7
594,ANGPT4,INHBE,0.875,INHBC,0.875,SEMA6C,0.8235294117647058,ADAMTS12,0.8,ESRRA,0.7647058823529411
595,ANGPTL1,ANGPT1,0.9444444444444444,NDUFB10,0.8,PCDH15,0.8,WNT7A,0.8,ZNF423,0.7894736842105263
596,ANGPTL2,ADAMTS2,0.7333333333333333,ARHGEF39,0.7142857142857143,PHF13,0.7058823529411765,COX6C,0.6875,LYPD6B,0.6875
597,ANGPTL3,SH3TC2,1.0,MYOT,1.0,LXN,1.0,LRTM2,1.0,CDC42EP3,1.0
598,ANGPTL4,CENPK,1.0,CCDC66,1.0,AVEN,1.0,LDLRAD4,1.0,ATRIP,1.0
599,ANGPTL5,CALD1,1.0,GPR20,0.8888888888888888,CALHM3,0.8888888888888888,OBSL1,0.875,FAM131A,0.875
600,ANGPTL6,C20orf96,0.75,OR7G1,0.75,FAM178B,0.75,S1PR5,0.75,LRFN4,0.75
601,ANGPTL7,FGF10,0.8571428571428571,ATOX1,0.7692307692307693,C19orf12,0.7692307692307693,SMDT1,0.7692307692307693,PRRT2,0.75
602,ANHX,OR7D2,1.0,ZBED2,1.0,IFI6,1.0,KRT38,1.0,FPR3,1.0
603,ANK1,GPATCH3,0.6571428571428571,ARMC9,0.6097560975609756,UBE2Q2,0.6086956521739131,MELK,0.6046511627906976,LATS1,0.5957446808510638
604,ANK2,ANKHD1,0.7555555555555555,RFX3,0.7346938775510204,ANKRD17,0.7333333333333333,DIP2A,0.7307692307692307,DAB2IP,0.7291666666666666
605,ANK3,ANKHD1,0.6808510638297872,ANKRD17,0.6595744680851063,IFT80,0.65,SPG7,0.6415094339622641,POU4F3,0.6382978723404256
606,ANKAR,IQCB1,0.8823529411764706,PRSS35,0.8333333333333334,CEP192,0.8333333333333334,ALDH16A1,0.8333333333333334,OIT3,0.8235294117647058
607,ANKDD1A,ANKDD1B,0.8947368421052632,RSRC2,0.7619047619047619,LRRC4C,0.75,BTG4,0.7368421052631579,LRRC4,0.7222222222222222
608,ANKDD1B,ANKDD1A,0.8947368421052632,NCOA2,0.7727272727272727,METRNL,0.7619047619047619,LRRC4C,0.7619047619047619,BTG4,0.75
609,ANKEF1,KLHDC8A,0.8888888888888888,TGFBR2,0.8888888888888888,FOXM1,0.8333333333333334,KLHL24,0.8333333333333334,FREM2,0.8095238095238095
610,ANKFN1,PLEKHH2,0.9428571428571428,ARHGEF12,0.9142857142857143,ARHGEF11,0.9142857142857143,TEAD1,0.8947368421052632,ARHGAP17,0.8947368421052632
611,ANKFY1,RFX2,0.868421052631579,CRK,0.8611111111111112,ARHGAP17,0.8461538461538461,TEAD1,0.8461538461538461,CRKL,0.8378378378378378
612,ANKH,E2F8,0.875,TRPM2,0.875,MBLAC2,0.8666666666666667,MRPL42,0.8571428571428571,ZNF292,0.8571428571428571
613,ANKHD1,ANKRD17,0.9714285714285714,MED19,0.8157894736842105,MRPS35,0.8,PPFIA2,0.7948717948717948,PTPN11,0.7894736842105263
614,ANKIB1,AK9,0.5813953488372093,AGTPBP1,0.5714285714285714,HDAC8,0.5526315789473685,FBXO11,0.54,SIRT5,0.5384615384615384
615,ANKK1,IGFBP2,0.5,NRG3,0.5,GUCA1A,0.5,GPR156,0.5,CD40,0.5
616,ANKLE1,FERMT3,0.8125,NFIC,0.8064516129032258,CPEB1,0.8064516129032258,BMP6,0.8,KCTD5,0.78125
617,ANKLE2,UBL7,0.8333333333333334,RGS12,0.8214285714285714,SLC46A3,0.8148148148148148,RHPN2,0.8,AGGF1,0.7931034482758621
618,ANKMY1,RNF103,0.7894736842105263,STYXL1,0.7777777777777778,IRAK1BP1,0.7777777777777778,MDH1B,0.7368421052631579,RRH,0.7368421052631579
619,ANKMY2,MRPS35,0.972972972972973,MYL4,0.9473684210526315,UBR5,0.9473684210526315,SNX6,0.9230769230769231,MTA1,0.9210526315789473
620,ANKRA2,INSC,0.8,KANSL1,0.7727272727272727,CCDC43,0.7619047619047619,MRPS27,0.75,ASCL1,0.75
621,ANKRD1,CDH6,0.7333333333333333,NOXO1,0.7333333333333333,NPR3,0.6875,NEXN,0.6875,NCF1,0.6875
622,ANKRD10,DSEL,1.0,TMEM168,1.0,KATNBL1,1.0,MID1,0.9333333333333333,CNTLN,0.9333333333333333
623,ANKRD11,ANKRD12,0.9117647058823529,TNFAIP8L3,0.8055555555555556,RFX2,0.7948717948717948,NR2F2,0.7714285714285715,ANKFY1,0.7631578947368421
624,ANKRD12,ANKRD11,0.9117647058823529,CRKL,0.8333333333333334,TNFAIP8,0.8285714285714286,TNFAIP8L3,0.8285714285714286,TAOK1,0.8157894736842105
625,ANKRD13A,ANKRD13B,0.8727272727272727,ANKRD13D,0.7857142857142857,SDF2,0.7384615384615385,SDF2L1,0.7384615384615385,PARG,0.734375
626,ANKRD13B,ANKRD13D,0.9056603773584906,ANKRD13A,0.8727272727272727,PARG,0.8064516129032258,ANKRD13C,0.8035714285714286,MAN2B1,0.8
627,ANKRD13C,ANKRD13B,0.8035714285714286,NUP210,0.7719298245614035,ANKRD13D,0.75,PIEZO2,0.7457627118644068,MAST2,0.7457627118644068
628,ANKRD13D,ANKRD13B,0.9056603773584906,ANKRD13A,0.7857142857142857,VIL1,0.7666666666666667,AVIL,0.7580645161290323,MAN2B1,0.75
629,ANKRD16,OPN1LW,0.7083333333333334,HAUS6,0.6956521739130435,BORA,0.6956521739130435,PCNT,0.6818181818181818,THBS2,0.6818181818181818
630,ANKRD17,ANKHD1,0.9714285714285714,MED19,0.7894736842105263,PPP1R16B,0.7837837837837838,MRPS35,0.775,PPFIA2,0.7692307692307693
631,ANKRD18A,PYDC1,1.0,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0
632,ANKRD18B,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0
633,ANKRD2,GJC1,0.7857142857142857,OLFM3,0.7857142857142857,TNNC1,0.7857142857142857,GJA8,0.7333333333333333,MYBPC1,0.7333333333333333
634,ANKRD22,IFFO2,1.0,IFFO1,1.0,HTR3A,1.0,CIITA,1.0,GPR176,1.0
635,ANKRD23,OR51B2,0.8571428571428571,PRRT4,0.8571428571428571,SERPINA11,0.8571428571428571,TMSB10,0.8571428571428571,TOMM6,0.8571428571428571
636,ANKRD24,UACA,0.8666666666666667,RAI14,0.8125,NECAB2,0.8,NECAB3,0.7333333333333333,ANKRD35,0.7142857142857143
637,ANKRD26,PROZ,1.0,NRG1,1.0,KITLG,1.0,LCP2,1.0,MAP9,1.0
638,ANKRD27,DEF6,0.68,AAGAB,0.6666666666666666,SPECC1L,0.6551724137931034,FRS2,0.6538461538461539,PLEKHJ1,0.6521739130434783
639,ANKRD28,VRK1,0.6590909090909091,PNN,0.6511627906976745,TRIB2,0.65,SNAP25,0.6458333333333334,KCTD2,0.6428571428571429
640,ANKRD29,IGSF9B,0.8846153846153846,KDR,0.8518518518518519,SPIRE1,0.8461538461538461,BCAR3,0.84,TMCC2,0.8148148148148148
641,ANKRD30A,ZNF845,0.6666666666666666,PYDC1,0.5,PXT1,0.5,PSORS1C1,0.5,PSG9,0.5
642,ANKRD30B,PYDC1,1.0,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0
643,ANKRD30BL,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0,PRR20C,1.0
644,ANKRD31,LRRC8B,0.7272727272727273,C7orf57,0.7272727272727273,MAS1,0.7,CLEC2D,0.7,NHLRC1,0.7
645,ANKRD33,OR6C74,1.0,COX7A1,1.0,GP6,1.0,HLA-DQB1,1.0,TMEM217,1.0
646,ANKRD33B,PTH1R,0.8571428571428571,SYNE2,0.8571428571428571,GABRA1,0.8333333333333334,NFKBIA,0.8181818181818182,CDH23,0.8181818181818182
647,ANKRD34A,TEFM,0.8461538461538461,C12orf56,0.8333333333333334,ANKRD34C,0.8333333333333334,TPGS1,0.8333333333333334,HRH2,0.7857142857142857
648,ANKRD34B,TEFM,0.9230769230769231,ALX3,0.9166666666666666,HRH2,0.8571428571428571,CCDC62,0.8571428571428571,FRZB,0.8571428571428571
649,ANKRD34C,C12orf56,0.8333333333333334,ANKRD34A,0.8333333333333334,HRH2,0.7857142857142857,FRZB,0.7857142857142857,TTC23,0.7692307692307693
650,ANKRD35,ANKRD24,0.7142857142857143,NLRP10,0.6363636363636364,UACA,0.625,KLHL25,0.6153846153846154,TM6SF2,0.6153846153846154
651,ANKRD36,PRB3,0.6666666666666666,ZNF93,0.6666666666666666,ZNF680,0.6666666666666666,WFDC8,0.4,PSORS1C1,0.3333333333333333
652,ANKRD36C,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0,PRR13,1.0
653,ANKRD37,IFITM3,1.0,HAUS5,1.0,ZNF668,1.0,OCIAD2,1.0,PPP1R1B,1.0
654,ANKRD39,FIBP,0.6,TTC14,0.5897435897435898,WDR91,0.5777777777777777,DDX20,0.5777777777777777,MAD1L1,0.5777777777777777
655,ANKRD40,MYO3A,0.8064516129032258,TM7SF3,0.7857142857142857,POMGNT2,0.7777777777777778,MYO3B,0.7741935483870968,MCPH1,0.7666666666666667
656,ANKRD42,ERMARD,0.6470588235294118,CCDC81,0.6,IQCB1,0.5555555555555556,FAM78A,0.5555555555555556,FBXW10,0.55
657,ANKRD44,ANKRD52,0.7,ANKRD28,0.575,RERE,0.5405405405405406,FAM98A,0.5384615384615384,CRK,0.5384615384615384
658,ANKRD45,LRRC69,0.8666666666666667,FBXO36,0.8333333333333334,ANKAR,0.8235294117647058,IQCB1,0.8235294117647058,CEP192,0.7777777777777778
659,ANKRD46,OTOA,0.9230769230769231,HRH2,0.8,FRZB,0.8,STRA6,0.8,FBXW8,0.8
660,ANKRD49,WDFY2,0.8536585365853658,PDCD10,0.8333333333333334,GIPC1,0.8333333333333334,SPTAN1,0.8292682926829268,WDFY1,0.825
661,ANKRD50,GFI1,0.696969696969697,NAB1,0.6764705882352942,ZIC1,0.6764705882352942,KCND3,0.6666666666666666,EMX1,0.6666666666666666
662,ANKRD52,ANKRD44,0.7,ANKRD16,0.6666666666666666,SNAPIN,0.6428571428571429,FAM98A,0.6285714285714286,FAM98B,0.6176470588235294
663,ANKRD53,CD209,0.8571428571428571,SH2D2A,0.8333333333333334,OR3A1,0.8333333333333334,EFCAB12,0.8333333333333334,TRIM26,0.8333333333333334
664,ANKRD54,MYO3B,0.6857142857142857,MYO3A,0.6666666666666666,AKAP13,0.6571428571428571,ARHGEF18,0.6571428571428571,TMC7,0.6571428571428571
665,ANKRD55,FBXO4,0.8235294117647058,LRRC42,0.8125,GEMIN8,0.8125,USH2A,0.8,CCNF,0.7777777777777778
666,ANKRD6,DOK3,0.9285714285714286,CSF1R,0.8571428571428571,TLR7,0.8571428571428571,OSTM1,0.8235294117647058,COBLL1,0.8125
667,ANKRD60,HYLS1,0.75,SPATA24,0.7272727272727273,FAM227B,0.7272727272727273,SFI1,0.7142857142857143,AKAP14,0.6923076923076923
668,ANKRD61,CCL20,1.0,C12orf43,1.0,NCMAP,1.0,LTB4R2,1.0,RNASE4,1.0
669,ANKRD62,HTR3D,1.0,HLA-E,1.0,BTNL3,1.0,CCL14,1.0,GLYATL1,1.0
670,ANKRD63,HYLS1,0.7272727272727273,ALX3,0.7272727272727273,ANKRD34C,0.7272727272727273,C12orf56,0.7272727272727273,ANKRD34A,0.7272727272727273
671,ANKRD65,OR2L8,1.0,MAGEH1,1.0,C1orf162,1.0,ZBED3,1.0,GPSM3,1.0
672,ANKRD66,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0,PRR20C,1.0
673,ANKRD7,MGAT4D,0.7142857142857143,CR1L,0.625,SPATA21,0.625,BCL6B,0.625,MSMP,0.625
674,ANKRD9,PRDM15,1.0,FAM193B,1.0,NTF3,1.0,FAM171A1,1.0,LRAT,1.0
675,ANKS1A,TMC2,0.9,ANKS1B,0.896551724137931,HPS5,0.84375,RAB30,0.8125,SGCG,0.8125
676,ANKS1B,ANKS1A,0.896551724137931,HPS5,0.8125,TMC2,0.8064516129032258,RAB30,0.78125,AGK,0.7647058823529411
677,ANKS3,PLEKHD1,0.8181818181818182,KCNG1,0.7727272727272727,STRBP,0.7727272727272727,GPATCH3,0.7407407407407407,CACNA2D1,0.7307692307692307
678,ANKS4B,SPECC1,0.8695652173913043,NOL4,0.84,ENOX1,0.8076923076923077,USH1G,0.8076923076923077,BCORL1,0.8
679,ANKS6,DEPDC7,0.8666666666666667,PRSS23,0.8235294117647058,FOXM1,0.8125,FREM1,0.8125,KLHL24,0.8125
680,ANKUB1,OIT3,0.8,CLHC1,0.7857142857142857,FOXQ1,0.7692307692307693,UMOD,0.7692307692307693,CCDC138,0.7692307692307693
681,ANKZF1,SPTLC1,0.8205128205128205,STK16,0.7857142857142857,SLC25A33,0.7777777777777778,PFKFB1,0.7777777777777778,PFKFB4,0.775
682,ANLN,IGF2BP3,0.9411764705882353,LAMC1,0.9393939393939394,CACNA1I,0.9393939393939394,BTBD7,0.9393939393939394,CACNA1G,0.9393939393939394
683,ANO1,ANO2,0.9047619047619048,ANO3,0.8604651162790697,ANO4,0.8260869565217391,HADHB,0.8085106382978723,COA7,0.7954545454545454
684,ANO10,SVOP,0.6417910447761194,PLD1,0.6285714285714286,CDK12,0.618421052631579,LTA4H,0.6164383561643836,THOC1,0.6164383561643836
685,ANO2,ANO1,0.9047619047619048,ANO3,0.813953488372093,ANO4,0.782608695652174,ANO6,0.7674418604651163,HADHB,0.7659574468085106
686,ANO3,ANO4,0.9069767441860465,ANO1,0.8604651162790697,ANO2,0.813953488372093,ANO5,0.8043478260869565,CPT1B,0.7906976744186046
687,ANO4,ANO3,0.9069767441860465,ANO5,0.8913043478260869,ANO1,0.8260869565217391,ANO6,0.8181818181818182,ANO2,0.782608695652174
688,ANO5,ANO4,0.8913043478260869,ANO3,0.8043478260869565,ANO1,0.7708333333333334,ANO6,0.7608695652173914,ANO2,0.7291666666666666
689,ANO6,ANO4,0.8181818181818182,ANO1,0.7727272727272727,ANO3,0.7674418604651163,ANO2,0.7674418604651163,ANO5,0.7608695652173914
690,ANO7,PCCB,0.6078431372549019,ANO2,0.5869565217391305,ANO4,0.5714285714285714,ANO1,0.5625,CAMK2A,0.56
691,ANO8,GPC5,0.5833333333333334,MLEC,0.5714285714285714,TK2,0.5641025641025641,GPAM,0.5609756097560976,ECHDC3,0.5609756097560976
692,ANO9,ANO6,0.5135135135135135,MICU2,0.4827586206896552,PDE6C,0.4782608695652174,PDE6B,0.4782608695652174,ANO7,0.4722222222222222
