('ENSG00000001629', 'ENSG00000139154')	0.8851845691563829	1
('ENSG00000001629', 'ENSG00000070366')	0.881783756194132	1
('ENSG00000001629', 'ENSG00000066777')	0.8738150640103507	1
('ENSG00000005339', 'ENSG00000066777')	0.8716465009441565	1
('ENSG00000001629', 'ENSG00000105778')	0.8687940228929387	0
('ENSG00000004766', 'ENSG00000134444')	0.8633277507881828	1
('ENSG00000001629', 'ENSG00000068024')	0.856745473218097	1
('ENSG00000253598', 'ENSG00000285891')	0.8562855393228938	0
('ENSG00000004766', 'ENSG00000105778')	0.8554612882031608	0
('ENSG00000005436', 'ENSG00000110435')	0.852777287946281	1
('ENSG00000007923', 'ENSG00000110435')	0.8522140757893207	0
('ENSG00000007341', 'ENSG00000110435')	0.851665701478641	0
('ENSG00000001629', 'ENSG00000147044')	0.8478252093006177	1
('ENSG00000001629', 'ENSG00000004766')	0.8474058874015842	0
('ENSG00000004766', 'ENSG00000110435')	0.8472162548089947	0
('ENSG00000001629', 'ENSG00000147421')	0.8469200673846288	1
('ENSG00000011275', 'ENSG00000116580')	0.8457258968633744	1
('ENSG00000001629', 'ENSG00000005339')	0.8447812174952668	1
('ENSG00000001629', 'ENSG00000052841')	0.8447538441744206	0
('ENSG00000215113', 'ENSG00000253598')	0.8439516129032258	0
('ENSG00000001629', 'ENSG00000183354')	0.8403429509478878	0
('ENSG00000004864', 'ENSG00000105778')	0.8396458763491017	0
('ENSG00000001629', 'ENSG00000066933')	0.8393029344454768	0
('ENSG00000004897', 'ENSG00000147421')	0.83905174607317	1
('ENSG00000005700', 'ENSG00000105778')	0.8380564661731578	0
('ENSG00000001629', 'ENSG00000004534')	0.8365334155516129	0
('ENSG00000004766', 'ENSG00000147421')	0.8337158625354689	0
('ENSG00000004534', 'ENSG00000147421')	0.8320417447094577	0
('ENSG00000007047', 'ENSG00000147421')	0.8316354011872612	1
('ENSG00000001629', 'ENSG00000198911')	0.8311352744118864	1
('ENSG00000001629', 'ENSG00000004897')	0.8298649818287757	1
('ENSG00000004766', 'ENSG00000068024')	0.8292700506188139	0
('ENSG00000006715', 'ENSG00000110435')	0.8276204161396226	0
('ENSG00000005339', 'ENSG00000105778')	0.8270925525912358	0
('ENSG00000007923', 'ENSG00000120159')	0.8268182902179145	0
('ENSG00000006715', 'ENSG00000147421')	0.8264180682183259	1
('ENSG00000002016', 'ENSG00000105778')	0.8260859193517194	0
('ENSG00000005339', 'ENSG00000068024')	0.8242161357712142	1
('ENSG00000007341', 'ENSG00000147421')	0.822483716229194	1
('ENSG00000003393', 'ENSG00000110435')	0.8219585158968037	0
('ENSG00000001629', 'ENSG00000124486')	0.8217445228311356	1
('ENSG00000004897', 'ENSG00000105778')	0.82123442216002	0
('ENSG00000006715', 'ENSG00000134444')	0.8209657199161325	1
('ENSG00000006695', 'ENSG00000120159')	0.8208134461058298	0
('ENSG00000004534', 'ENSG00000105778')	0.82020058159763	0
('ENSG00000001629', 'ENSG00000110435')	0.8197814696920811	0
('ENSG00000005436', 'ENSG00000117859')	0.8187333744065979	0
('ENSG00000001629', 'ENSG00000117859')	0.8185554832187485	0
('ENSG00000001629', 'ENSG00000005700')	0.818323603980616	1
('ENSG00000004534', 'ENSG00000066777')	0.8181219519594741	0
('ENSG00000002016', 'ENSG00000110435')	0.8172708633680316	1
('ENSG00000004766', 'ENSG00000066777')	0.8169763197658465	1
('ENSG00000001629', 'ENSG00000148219')	0.8165906041269303	0
('ENSG00000005339', 'ENSG00000117713')	0.816303078146633	1
('ENSG00000004897', 'ENSG00000117859')	0.815577151204821	0
('ENSG00000196240', 'ENSG00000253598')	0.8153321205192678	0
('ENSG00000005436', 'ENSG00000120159')	0.8150381238170736	1
('ENSG00000005700', 'ENSG00000066777')	0.8143033920682097	1
('ENSG00000007047', 'ENSG00000110435')	0.8142736377638706	1
('ENSG00000001629', 'ENSG00000134444')	0.8132328991341219	0
('ENSG00000004864', 'ENSG00000117859')	0.8125719926592023	1
('ENSG00000001629', 'ENSG00000111300')	0.8108006621824008	0
('ENSG00000007341', 'ENSG00000120159')	0.8086191279559725	1
('ENSG00000002016', 'ENSG00000166262')	0.8084357492579973	0
('ENSG00000004864', 'ENSG00000101337')	0.8083924093500892	1
('ENSG00000004866', 'ENSG00000110435')	0.8083873054063528	0
('ENSG00000001629', 'ENSG00000130856')	0.80811820452595	1
('ENSG00000001629', 'ENSG00000164180')	0.8077489071505739	0
('ENSG00000001629', 'ENSG00000250312')	0.8066344075885731	1
('ENSG00000005436', 'ENSG00000147421')	0.806546267084711	1
('ENSG00000001629', 'ENSG00000251247')	0.8058227067079039	1
('ENSG00000004897', 'ENSG00000110435')	0.8051567202335337	0
('ENSG00000011243', 'ENSG00000116580')	0.8041358462869067	1
('ENSG00000001629', 'ENSG00000009413')	0.8035212880404542	0
('ENSG00000001629', 'ENSG00000164715')	0.8034024182271656	1
('ENSG00000001629', 'ENSG00000102595')	0.8030412573537185	1
('ENSG00000002016', 'ENSG00000068024')	0.8025838852201929	1
('ENSG00000011376', 'ENSG00000120159')	0.8022319640373595	0
('ENSG00000005700', 'ENSG00000117859')	0.8012025702706129	1
('ENSG00000006530', 'ENSG00000120159')	0.8009964553934994	0
('ENSG00000006715', 'ENSG00000120159')	0.8005624007779236	1
