Gene_1,Gene_2,Phylogenetic_Jaccard_Similarity
BBS12,DRD5,0.5172413793103449
BBS12,DVL1,0.3783783783783784
BBS12,DNAH10,0.2786885245901639
BBS12,DNAH11,0.21052631578947367
BBS12,DNAH1,0.20689655172413793
BBS12,DNAH2,0.2542372881355932
BBS12,DNAH5,0.26153846153846155
BBS12,DNAH6,0.27586206896551724
BBS12,DYNC2H1,0.2903225806451613
BBS12,DYNLT1,0.24
BBS12,DYX1C1,0.28
BBS12,EFHC1,0.2463768115942029
BBS12,EVC,0.6666666666666666
BBS12,EXOC6B,0.22857142857142856
BBS12,EXOC3,0.32
BBS12,EXOC4,0.265625
BBS12,EXOC6,0.24615384615384617
BBS12,EXOC5,0.24285714285714285
BBS12,FAM161A,0.5
BBS12,FBF1,0.75
BBS12,FLNA,0.32653061224489793
BBS12,FOPNL,0.35555555555555557
BBS12,FOXJ1,0.46153846153846156
BBS12,WDPCP,0.5806451612903226
BBS12,RPGRIP1L,0.4166666666666667
BBS12,FUZ,0.4838709677419355
BBS12,GAS8,0.26153846153846155
BBS12,TUBGCP2,0.1927710843373494
BBS12,TUBGCP4,0.288135593220339
BBS12,TUBGCP3,0.1935483870967742
BBS12,TUBGCP5,0.46153846153846156
BBS12,TUBGCP6,0.5
BBS12,GLI1,0.38461538461538464
BBS12,GLI2,0.41025641025641024
BBS12,GLI3,0.425
BBS12,GLIS2,0.5384615384615384
BBS12,GPR161,0.7142857142857143
BBS12,GPR98,0.7083333333333334
BBS12,GSK3B,0.16831683168316833
BBS12,HAP1,0.3684210526315789
BBS12,HTT,0.4186046511627907
BBS12,HEATR2,0.2982456140350877
BBS12,HNF1B,0.5909090909090909
BBS12,HSPA8,0.1553398058252427
BBS12,HYDIN,0.26666666666666666
BBS12,HYLS1,0.65
BBS12,DNALI1,0.265625
BBS12,IFT122,0.22388059701492538
BBS12,IFT140,0.25757575757575757
BBS12,IFT172,0.2537313432835821
BBS12,IFT20,0.3148148148148148
BBS12,IFT22,0.2777777777777778
BBS12,HSPB11,0.5161290322580645
BBS12,IFT27,0.4146341463414634
BBS12,IFT46,0.25757575757575757
BBS12,IFT52,0.23529411764705882
BBS12,IFT43,0.5172413793103449
BBS12,IFT57,0.28125
BBS12,IFT80,0.24615384615384617
BBS12,IFT74,0.2641509433962264
BBS12,IFT81,0.2459016393442623
BBS12,IFT88,0.2608695652173913
BBS12,INPP5E,0.3191489361702128
BBS12,INTU,0.53125
BBS12,INVS,0.4838709677419355
BBS12,IQCB1,0.9
BBS12,JADE1,0.37777777777777777
BBS12,AK7,0.36
BBS12,AK8,0.3148148148148148
BBS12,KIF19,0.27419354838709675
BBS12,KIF17,0.2708333333333333
BBS12,KIF24,0.25
BBS12,KIF3B,0.24242424242424243
BBS12,KIF3A,0.2318840579710145
BBS12,KIF3C,0.20634920634920634
BBS12,KIF27,0.4838709677419355
BBS12,KIF7,0.46153846153846156
BBS12,DNAAF2,0.2962962962962963
BBS12,EVC2,0.7368421052631579
BBS12,LCA5,0.6956521739130435
BBS12,PAFAH1B1,0.2222222222222222
BBS12,LZTFL1,0.45714285714285713
BBS12,MAK,0.2
BBS12,MAL,0.7777777777777778
BBS12,MAPRE1,0.15463917525773196
BBS12,MCHR1,0.65
BBS12,MDM1,0.7777777777777778
BBS12,TRAF3IP1,0.25396825396825395
BBS12,MKKS,0.75
BBS12,MKS1,0.37777777777777777
BBS12,TMEM67,0.27586206896551724
BBS12,MLF1,0.5333333333333333
BBS12,MNS1,0.4
BBS12,MYO15A,0.38095238095238093
BBS12,MYO7A,0.38636363636363635
BBS12,NME5,0.32653061224489793
BBS12,NME7,0.265625
BBS12,NEK1,0.25757575757575757
BBS12,NEK2,0.2711864406779661
BBS12,NEK4,0.3333333333333333
BBS12,NEK8,0.35555555555555557
BBS12,NINL,0.48
BBS12,NIN,0.6666666666666666
BBS12,NOTO,0.5
BBS12,NPHP1,0.5384615384615384
BBS12,NPHP3,0.32727272727272727
BBS12,NPHP4,0.37209302325581395
BBS12,NUP214,0.3191489361702128
BBS12,NUP37,0.5161290322580645
BBS12,NUP35,0.3269230769230769
BBS12,NUP62,0.23880597014925373
BBS12,NUP93,0.2328767123287671
BBS12,OCRL,0.2191780821917808
BBS12,ODF2,0.5769230769230769
BBS12,OFD1,0.6
BBS12,ORC1,0.18556701030927836
BBS12,PACRG,0.28125
BBS12,PARD6A,0.36585365853658536
BBS12,PARD3,0.4722222222222222
BBS12,PCDH15,0.5185185185185185
BBS12,PCM1,0.8181818181818182
BBS12,PDE6D,0.3076923076923077
BBS12,PDZD7,0.6363636363636364
BBS12,PIBF1,0.5142857142857142
BBS12,PKD1L1,0.7222222222222222
BBS12,PKD1,0.6363636363636364
BBS12,PKD2,0.4358974358974359
BBS12,PKHD1,0.4
BBS12,PLK1,0.1839080459770115
BBS12,POC1A,0.27419354838709675
BBS12,PTCH1,0.37209302325581395
BBS12,BBS9,0.32075471698113206
BBS12,PTPDC1,0.2857142857142857
BBS12,RAB17,0.6111111111111112
BBS12,RAB23,0.3076923076923077
BBS12,RAB3IP,0.42857142857142855
BBS12,RAB8A,0.21794871794871795
BBS12,RANBP1,0.25
BBS12,RAN,0.1523809523809524
BBS12,RAB11A,0.16831683168316833
BBS12,RAB11FIP3,0.48484848484848486
BBS12,RFX3,0.3333333333333333
BBS12,RILPL1,0.4166666666666667
BBS12,RILPL2,0.6
BBS12,ROPN1L,0.5454545454545454
BBS12,RP1,0.7
BBS12,RPGRIP1,0.43478260869565216
BBS12,RPGR,0.4857142857142857
BBS12,RSPH4A,0.3090909090909091
BBS12,RSPH3,0.2833333333333333
BBS12,RSPH9,0.2807017543859649
BBS12,RSPH1,0.3103448275862069
BBS12,RTTN,0.6071428571428571
BBS12,SLC47A2,0.1746031746031746
BBS12,SASS6,0.2631578947368421
BBS12,SCLT1,0.6363636363636364
BBS12,SDCCAG8,0.7142857142857143
BBS12,POMK,0.68
BBS12,SHH,0.4838709677419355
BBS12,SMO,0.5333333333333333
BBS12,SNAP25,0.375
BBS12,SNX10,0.7368421052631579
BBS12,SPA17,0.6666666666666666
BBS12,SPAG6,0.2903225806451613
BBS12,SPATA7,0.8333333333333334
BBS12,SPEF2,0.3953488372093023
BBS12,SPAG16,0.2692307692307692
BBS12,SPAG17,0.5862068965517241
BBS12,SSNA1,0.2982456140350877
BBS12,SSTR3,0.39285714285714285
BBS12,STK38L,0.16304347826086957
BBS12,STIL,0.85
BBS12,STK36,0.2786885245901639
BBS12,STOML3,0.23255813953488372
BBS12,STX3,0.5
BBS12,SUFU,0.5
BBS12,SYNE2,0.6
BBS12,TUBA1A,0.16
BBS12,TUBA1C,0.15841584158415842
BBS12,TUBA4A,0.14942528735632185
BBS12,TUBB2A,0.12222222222222222
BBS12,TUBB2B,0.11827956989247312
BBS12,TUBB3,0.12345679012345678
BBS12,TBC1D30,0.4722222222222222
BBS12,TBC1D7,0.5161290322580645
BBS12,TUBE1,0.3050847457627119
BBS12,TCTN3,0.4666666666666667
BBS12,TCTN2,0.7
BBS12,TCTN1,0.65
BBS12,TEKT2,0.42424242424242425
BBS12,TEKT4,0.56
BBS12,TEKT5,0.36666666666666664
BBS12,LRRC6,0.265625
BBS12,TMEM138,0.5357142857142857
BBS12,TMEM216,0.5
BBS12,TMEM231,0.43243243243243246
BBS12,TMEM237,0.7368421052631579
BBS12,TNPO1,0.1702127659574468
BBS12,NGFR,0.7619047619047619
BBS12,TOPORS,0.45
BBS12,TRAPPC10,0.288135593220339
BBS12,TRAPPC3,0.17346938775510204
BBS12,TRAPPC9,0.3541666666666667
BBS12,TPPP2,0.3225806451612903
BBS12,TRIM32,0.631578947368421
BBS12,TRIP11,0.42857142857142855
BBS12,TTC21B,0.2537313432835821
BBS12,TTC30A,0.24285714285714285
BBS12,TTC30B,0.24285714285714285
BBS12,TTC12,0.7142857142857143
BBS12,TTBK2,0.35555555555555557
BBS12,TTC26,0.265625
BBS12,TTC29,0.8095238095238095
BBS12,TTC8,0.3050847457627119
BBS12,TTK,0.2542372881355932
BBS12,TTLL3,0.3111111111111111
BBS12,TTLL6,0.20833333333333334
BBS12,TTLL9,0.2727272727272727
BBS12,TULP1,0.21666666666666667
BBS12,TULP3,0.25806451612903225
BBS12,NME8,0.5
BBS12,ULK4,0.3333333333333333
BBS12,USH1G,0.5161290322580645
BBS12,USH2A,0.68
BBS12,USH1C,0.5
BBS12,VDAC3,0.2727272727272727
BBS12,VHL,0.5652173913043478
BBS12,WDR19,0.25396825396825395
BBS12,WDR35,0.2463768115942029
BBS12,WDR60,0.3829787234042553
BBS12,WDR78,0.32075471698113206
BBS12,DFNB31,0.45454545454545453
BBS12,XPNPEP3,0.24
BBS12,RP2,0.29310344827586204
BBS12,ZNF423,0.56
BBS12,CCDC151,0.38636363636363635
BBS12,UNC119B,0.26785714285714285
BBS12,PROM1,0.4857142857142857
BBS12,CABYR,0.5
BBS12,AKAP3,0.4444444444444444
BBS12,SNAP29,0.34146341463414637
BBS12,UMOD,0.65
BBS12,RHO,0.6
BBS12,GNAT1,0.21739130434782608
BBS12,PRKACA,0.16279069767441862
BBS12,GNAT2,0.2391304347826087
BBS12,ARL2,0.15789473684210525
BBS12,SCNN1A,0.6
BBS12,RAB15,0.7894736842105263
BBS12,TAS2R43,0.5555555555555556
BBS12,RAB10,0.1891891891891892
BBS12,RAB14,0.26153846153846155
BBS12,TBCC,0.2236842105263158
BBS12,AKAP4,0.6111111111111112
BBS12,TCTEX1D4,0.5263157894736842
BBS12,ARMC4,0.34615384615384615
BBS12,CEP162,0.6071428571428571
BBS12,AGBL2,0.2909090909090909
BBS12,AGBL4,0.34782608695652173
BBS12,CCSAP,0.631578947368421
BBS12,DZIP1,0.53125
BBS12,DZIP1L,0.358974358974359
BBS12,PGAM4,0.08108108108108109
BBS12,POC1B,0.25862068965517243
BBS12,DNAH7,0.2222222222222222
BBS12,HAVCR1,0.5
BBS12,C5orf30,0.6842105263157895
BBS12,MARK4,0.22413793103448276
BBS12,CEP19,0.75
BBS12,ADCY10,0.28
BBS12,KIAA0586,0.6666666666666666
BBS12,OXCT2,0.15384615384615385
BBS12,ROPN1B,0.38461538461538464
BBS12,PTPN23,0.2653061224489796
BBS12,EHD1,0.18055555555555555
BBS12,SPTBN5,0.3939393939393939
BBS12,DNAH9,0.21212121212121213
BBS12,EHD3,0.2361111111111111
BBS12,PKD2L1,0.35
BBS12,ICK,0.2
BBS12,SSX2IP,0.6428571428571429
BBS12,ATP6V1D,0.16346153846153846
BBS12,CFAP20,0.21794871794871795
BBS12,BBIP1,0.6842105263157895
BBS12,MCIDAS,0.5
BBS12,ABLIM1,0.5
BBS12,ZMYND10,0.24615384615384617
BBS12,ABLIM3,0.48484848484848486
BBS12,PCNT,0.5833333333333334
BBS12,CCNO,0.5
BBS12,CSNK1D,0.18947368421052632
BBS12,ACTR2,0.20481927710843373
BBS12,RAB1A,0.17
BBS12,FNBP1L,0.38095238095238093
BBS12,CATIP,0.4444444444444444
BBS12,CCDC13,0.4473684210526316
BBS12,RAB8B,0.189873417721519
BBS12,TTC17,0.4473684210526316
BBS12,CCDC113,0.3148148148148148
BBS12,C5orf42,0.8888888888888888
BBS12,AVIL,0.23880597014925373
BBS12,GSN,0.234375
BBS12,ACTR3,0.18823529411764706
BBS12,PARVA,0.3902439024390244
BBS12,PLA2G3,0.5
BBS1,BBS10,0.23333333333333334
BBS1,BBS2,0.8688524590163934
BBS1,BBS4,0.8709677419354839
BBS1,BBS5,0.9032258064516129
BBS1,BBS7,0.8852459016393442
BBS1,C2CD3,0.423728813559322
BBS1,CC2D2A,0.859375
BBS1,CDH23,0.3333333333333333
BBS1,C2orf71,0.18333333333333332
BBS1,CBY1,0.3114754098360656
BBS1,CCDC103,0.32786885245901637
BBS1,CCDC114,0.36666666666666664
BBS1,CCDC28B,0.3898305084745763
BBS1,CCDC37,0.5074626865671642
BBS1,CCDC40,0.6176470588235294
BBS1,CCDC39,0.6764705882352942
BBS1,CEP104,0.7536231884057971
BBS1,CEP164,0.5
BBS1,CEP290,0.5
BBS1,CENPJ,0.7
BBS1,CEP41,0.5645161290322581
BBS1,CEP72,0.3050847457627119
BBS1,CEP83,0.22033898305084745
BBS1,CEP89,0.3220338983050847
BBS1,CEP97,0.41935483870967744
BBS1,C8orf37,0.4067796610169492
BBS1,CLDN2,0.20689655172413793
BBS1,CLUAP1,0.8507462686567164
BBS1,CNGA2,0.6615384615384615
BBS1,CNGA4,0.546875
BBS1,CNGB1,0.5245901639344263
BBS1,CCP110,0.27586206896551724
BBS1,CEP131,0.5555555555555556
BBS1,CEP135,0.5166666666666667
BBS1,CEP250,0.18333333333333332
BBS1,CROCC,0.4666666666666667
BBS1,CRB3,0.1206896551724138
BBS1,CTNNB1,0.5081967213114754
BBS1,C21orf2,0.6923076923076923
BBS1,DNAAF1,0.6329113924050633
BBS1,DNAAF3,0.7166666666666667
BBS1,DCDC2,0.3709677419354839
BBS1,DISC1,0.15517241379310345
BBS1,DNAI1,0.6901408450704225
BBS1,DNAI2,0.704225352112676
BBS1,DNAL1,0.7101449275362319
BBS1,DPCD,0.5238095238095238
BBS1,DPYSL2,0.44594594594594594
BBS1,DRC1,0.6617647058823529
BBS1,DRD1,0.36666666666666664
BBS1,DRD2,0.3559322033898305
BBS1,DRD5,0.4067796610169492
BBS1,DVL1,0.5
BBS1,DNAH10,0.581081081081081
BBS1,DNAH11,0.5652173913043478
BBS1,DNAH1,0.4931506849315068
BBS1,DNAH2,0.527027027027027
BBS1,DNAH5,0.6351351351351351
BBS1,DNAH6,0.6376811594202898
BBS1,DYNC2H1,0.6301369863013698
BBS1,DYNLT1,0.7142857142857143
BBS1,DYX1C1,0.6885245901639344
BBS1,EFHC1,0.7361111111111112
BBS1,EVC,0.1694915254237288
BBS1,EXOC6B,0.4880952380952381
BBS1,EXOC3,0.4788732394366197
BBS1,EXOC4,0.5
BBS1,EXOC6,0.48148148148148145
BBS1,EXOC5,0.5
BBS1,FAM161A,0.2786885245901639
BBS1,FBF1,0.23333333333333334
BBS1,FLNA,0.5522388059701493
BBS1,FOPNL,0.5873015873015873
BBS1,FOXJ1,0.4117647058823529
BBS1,WDPCP,0.4426229508196721
BBS1,RPGRIP1L,0.47540983606557374
BBS1,FUZ,0.46551724137931033
BBS1,GAS8,0.704225352112676
BBS1,TUBGCP2,0.5333333333333333
BBS1,TUBGCP4,0.5753424657534246
BBS1,TUBGCP3,0.48514851485148514
BBS1,TUBGCP5,0.37142857142857144
BBS1,TUBGCP6,0.47540983606557374
BBS1,GLI1,0.47619047619047616
BBS1,GLI2,0.46875
BBS1,GLI3,0.47692307692307695
BBS1,GLIS2,0.3389830508474576
BBS1,GPR161,0.29310344827586204
BBS1,GPR98,0.2903225806451613
BBS1,GSK3B,0.5096153846153846
BBS1,HAP1,0.14035087719298245
BBS1,HTT,0.5151515151515151
BBS1,HEATR2,0.6865671641791045
BBS1,HNF1B,0.2542372881355932
BBS1,HSPA8,0.5192307692307693
BBS1,HYDIN,0.6911764705882353
BBS1,HYLS1,0.22033898305084745
BBS1,DNALI1,0.7647058823529411
BBS1,IFT122,0.8333333333333334
BBS1,IFT140,0.8208955223880597
BBS1,IFT172,0.8088235294117647
BBS1,IFT20,0.8032786885245902
BBS1,IFT22,0.7704918032786885
BBS1,HSPB11,0.4576271186440678
BBS1,IFT27,0.5645161290322581
BBS1,IFT46,0.7681159420289855
BBS1,IFT52,0.782608695652174
BBS1,IFT43,0.38333333333333336
BBS1,IFT57,0.7794117647058824
BBS1,IFT80,0.8461538461538461
BBS1,IFT74,0.7096774193548387
BBS1,IFT81,0.796875
BBS1,IFT88,0.8
BBS1,INPP5E,0.6031746031746031
BBS1,INTU,0.4426229508196721
BBS1,INVS,0.3076923076923077
BBS1,IQCB1,0.26229508196721313
BBS1,JADE1,0.4852941176470588
BBS1,AK7,0.6461538461538462
BBS1,AK8,0.6176470588235294
BBS1,KIF19,0.43902439024390244
BBS1,KIF17,0.639344262295082
BBS1,KIF24,0.3333333333333333
BBS1,KIF3B,0.7536231884057971
BBS1,KIF3A,0.7222222222222222
BBS1,KIF3C,0.7164179104477612
BBS1,KIF27,0.3492063492063492
BBS1,KIF7,0.2222222222222222
BBS1,DNAAF2,0.7301587301587301
BBS1,EVC2,0.22033898305084745
BBS1,LCA5,0.2786885245901639
BBS1,PAFAH1B1,0.45
BBS1,LZTFL1,0.5254237288135594
BBS1,MAK,0.6265060240963856
BBS1,MAL,0.18333333333333332
BBS1,MAPRE1,0.46601941747572817
BBS1,MCHR1,0.2413793103448276
BBS1,MDM1,0.2033898305084746
BBS1,TRAF3IP1,0.7878787878787878
BBS1,MKKS,0.32786885245901637
BBS1,MKS1,0.6290322580645161
BBS1,TMEM67,0.8225806451612904
BBS1,MLF1,0.4406779661016949
BBS1,MNS1,0.484375
BBS1,MYO15A,0.49230769230769234
BBS1,MYO7A,0.5625
BBS1,NME5,0.5294117647058824
BBS1,NME7,0.6438356164383562
BBS1,NEK1,0.4878048780487805
BBS1,NEK2,0.35714285714285715
BBS1,NEK4,0.35443037974683544
BBS1,NEK8,0.5384615384615384
BBS1,NINL,0.288135593220339
BBS1,NIN,0.27586206896551724
BBS1,NOTO,0.13793103448275862
BBS1,NPHP1,0.3389830508474576
BBS1,NPHP3,0.45454545454545453
BBS1,NPHP4,0.6610169491525424
BBS1,NUP214,0.4852941176470588
BBS1,NUP37,0.4098360655737705
BBS1,NUP35,0.5428571428571428
BBS1,NUP62,0.46987951807228917
BBS1,NUP93,0.5
BBS1,OCRL,0.5609756097560976
BBS1,ODF2,0.3333333333333333
BBS1,OFD1,0.38095238095238093
BBS1,ORC1,0.49514563106796117
BBS1,PACRG,0.6805555555555556
BBS1,PARD6A,0.532258064516129
BBS1,PARD3,0.5333333333333333
BBS1,PCDH15,0.3559322033898305
BBS1,PCM1,0.29508196721311475
BBS1,PDE6D,0.7540983606557377
BBS1,PDZD7,0.2711864406779661
BBS1,PIBF1,0.5081967213114754
BBS1,PKD1L1,0.20689655172413793
BBS1,PKD1,0.2711864406779661
BBS1,PKD2,0.5079365079365079
BBS1,PKHD1,0.3064516129032258
BBS1,PLK1,0.5777777777777777
BBS1,POC1A,0.7101449275362319
BBS1,PTCH1,0.53125
BBS1,BBS9,0.7868852459016393
BBS1,PTPDC1,0.7619047619047619
BBS1,RAB17,0.15254237288135594
BBS1,RAB23,0.6461538461538462
BBS1,RAB3IP,0.48333333333333334
BBS1,RAB8A,0.4725274725274725
BBS1,RANBP1,0.3626373626373626
BBS1,RAN,0.4953271028037383
BBS1,RAB11A,0.49523809523809526
BBS1,RAB11FIP3,0.4915254237288136
BBS1,RFX3,0.5147058823529411
BBS1,RILPL1,0.5
BBS1,RILPL2,0.2033898305084746
BBS1,ROPN1L,0.42857142857142855
BBS1,RP1,0.25862068965517243
BBS1,RPGRIP1,0.2413793103448276
BBS1,RPGR,0.4
BBS1,RSPH4A,0.734375
BBS1,RSPH3,0.7313432835820896
BBS1,RSPH9,0.7230769230769231
BBS1,RSPH1,0.6666666666666666
BBS1,RTTN,0.3770491803278688
BBS1,SLC47A2,0.34523809523809523
BBS1,SASS6,0.5633802816901409
BBS1,SCLT1,0.2711864406779661
BBS1,SDCCAG8,0.29310344827586204
BBS1,POMK,0.32786885245901637
BBS1,SHH,0.39344262295081966
BBS1,SMO,0.4406779661016949
BBS1,SNAP25,0.5217391304347826
BBS1,SNX10,0.2
BBS1,SPA17,0.2982456140350877
BBS1,SPAG6,0.6527777777777778
BBS1,SPATA7,0.2
BBS1,SPEF2,0.5967741935483871
BBS1,SPAG16,0.5217391304347826
BBS1,SPAG17,0.39344262295081966
BBS1,SSNA1,0.547945205479452
BBS1,SSTR3,0.3220338983050847
BBS1,STK38L,0.5368421052631579
BBS1,STIL,0.26666666666666666
BBS1,STK36,0.6027397260273972
BBS1,STOML3,0.3333333333333333
BBS1,STX3,0.3770491803278688
BBS1,SUFU,0.47540983606557374
BBS1,SYNE2,0.31666666666666665
BBS1,TUBA1A,0.4351851851851852
BBS1,TUBA1C,0.4444444444444444
BBS1,TUBA4A,0.3113207547169811
BBS1,TUBB2A,0.34615384615384615
BBS1,TUBB2B,0.3619047619047619
BBS1,TUBB3,0.25
BBS1,TBC1D30,0.5081967213114754
BBS1,TBC1D7,0.3870967741935484
BBS1,TUBE1,0.6338028169014085
BBS1,TCTN3,0.31746031746031744
BBS1,TCTN2,0.23728813559322035
BBS1,TCTN1,0.2413793103448276
BBS1,TEKT2,0.4576271186440678
BBS1,TEKT4,0.3
BBS1,TEKT5,0.3333333333333333
BBS1,LRRC6,0.6901408450704225
BBS1,TMEM138,0.3898305084745763
BBS1,TMEM216,0.3448275862068966
BBS1,TMEM231,0.5333333333333333
BBS1,TMEM237,0.22033898305084745
BBS1,TNPO1,0.49
BBS1,NGFR,0.2459016393442623
BBS1,TOPORS,0.4057971014492754
BBS1,TRAPPC10,0.4375
BBS1,TRAPPC3,0.5098039215686274
BBS1,TRAPPC9,0.4857142857142857
BBS1,TPPP2,0.3333333333333333
BBS1,TRIM32,0.1864406779661017
BBS1,TRIP11,0.43548387096774194
BBS1,TTC21B,0.782608695652174
BBS1,TTC30A,0.8260869565217391
BBS1,TTC30B,0.8260869565217391
BBS1,TTC12,0.29310344827586204
BBS1,TTBK2,0.5151515151515151
BBS1,TTC26,0.875
BBS1,TTC29,0.2833333333333333
BBS1,TTC8,0.8125
BBS1,TTK,0.4125
BBS1,TTLL3,0.5806451612903226
BBS1,TTLL6,0.6153846153846154
BBS1,TTLL9,0.6029411764705882
BBS1,TULP1,0.5342465753424658
BBS1,TULP3,0.581081081081081
BBS1,NME8,0.45161290322580644
BBS1,ULK4,0.5735294117647058
BBS1,USH1G,0.4098360655737705
BBS1,USH2A,0.3064516129032258
BBS1,USH1C,0.39655172413793105
BBS1,VDAC3,0.5138888888888888
BBS1,VHL,0.2711864406779661
BBS1,WDR19,0.84375
BBS1,WDR35,0.8115942028985508
BBS1,WDR60,0.6774193548387096
BBS1,WDR78,0.6029411764705882
BBS1,DFNB31,0.4745762711864407
BBS1,XPNPEP3,0.4666666666666667
BBS1,RP2,0.7272727272727273
BBS1,ZNF423,0.3220338983050847
BBS1,CCDC151,0.5625
BBS1,UNC119B,0.8032786885245902
BBS1,PROM1,0.4918032786885246
BBS1,CABYR,0.11864406779661017
BBS1,AKAP3,0.14035087719298245
BBS1,SNAP29,0.5409836065573771
BBS1,UMOD,0.2631578947368421
BBS1,RHO,0.3389830508474576
BBS1,GNAT1,0.26666666666666666
BBS1,PRKACA,0.4946236559139785
BBS1,GNAT2,0.28
BBS1,ARL2,0.5360824742268041
BBS1,SCNN1A,0.3389830508474576
BBS1,RAB15,0.23728813559322035
BBS1,TAS2R43,0.15517241379310345
BBS1,RAB10,0.49411764705882355
BBS1,RAB14,0.5714285714285714
BBS1,TBCC,0.5348837209302325
BBS1,AKAP4,0.15254237288135594
BBS1,TCTEX1D4,0.15254237288135594
BBS1,ARMC4,0.676923076923077
BBS1,CEP162,0.3770491803278688
BBS1,AGBL2,0.746031746031746
BBS1,AGBL4,0.5074626865671642
BBS1,CCSAP,0.16666666666666666
BBS1,DZIP1,0.4426229508196721
BBS1,DZIP1L,0.5081967213114754
BBS1,PGAM4,0.38372093023255816
BBS1,POC1B,0.6231884057971014
BBS1,DNAH7,0.6338028169014085
BBS1,HAVCR1,0.15789473684210525
BBS1,C5orf30,0.2033898305084746
BBS1,MARK4,0.41025641025641024
BBS1,CEP19,0.35
BBS1,ADCY10,0.4507042253521127
BBS1,KIAA0586,0.1896551724137931
BBS1,OXCT2,0.5405405405405406
BBS1,ROPN1B,0.25
BBS1,PTPN23,0.5074626865671642
BBS1,EHD1,0.5308641975308642
BBS1,SPTBN5,0.4166666666666667
BBS1,DNAH9,0.6527777777777778
BBS1,EHD3,0.5421686746987951
BBS1,PKD2L1,0.47619047619047616
BBS1,ICK,0.5882352941176471
BBS1,SSX2IP,0.2878787878787879
BBS1,ATP6V1D,0.5094339622641509
BBS1,CFAP20,0.7402597402597403
BBS1,BBIP1,0.2033898305084746
BBS1,MCIDAS,0.13793103448275862
BBS1,ABLIM1,0.4262295081967213
BBS1,ZMYND10,0.6901408450704225
BBS1,ABLIM3,0.4666666666666667
BBS1,PCNT,0.3050847457627119
BBS1,CCNO,0.1896551724137931
BBS1,CSNK1D,0.4339622641509434
BBS1,ACTR2,0.5444444444444444
BBS1,RAB1A,0.5
BBS1,FNBP1L,0.515625
BBS1,CATIP,0.3
BBS1,CCDC13,0.5161290322580645
BBS1,RAB8B,0.46153846153846156
BBS1,TTC17,0.5409836065573771
BBS1,CCDC113,0.6923076923076923
BBS1,C5orf42,0.23728813559322035
BBS1,AVIL,0.5641025641025641
BBS1,GSN,0.5526315789473685
BBS1,ACTR3,0.5384615384615384
BBS1,PARVA,0.5238095238095238
BBS1,PLA2G3,0.4482758620689655
BBS10,BBS2,0.27586206896551724
BBS10,BBS4,0.2459016393442623
BBS10,BBS5,0.23809523809523808
BBS10,BBS7,0.2711864406779661
BBS10,C2CD3,0.5172413793103449
BBS10,CC2D2A,0.27419354838709675
BBS10,CDH23,0.6
BBS10,C2orf71,0.7222222222222222
BBS10,CBY1,0.6666666666666666
BBS10,CCDC103,0.5769230769230769
BBS10,CCDC114,0.2
BBS10,CCDC28B,0.4482758620689655
BBS10,CCDC37,0.35555555555555557
BBS10,CCDC40,0.1864406779661017
BBS10,CCDC39,0.2982456140350877
BBS10,CEP104,0.22727272727272727
BBS10,CEP164,0.358974358974359
BBS10,CEP290,0.4722222222222222
BBS10,CENPJ,0.25396825396825395
BBS10,CEP41,0.3902439024390244
BBS10,CEP72,0.5416666666666666
BBS10,CEP83,0.6842105263157895
BBS10,CEP89,0.7272727272727273
BBS10,CEP97,0.5483870967741935
BBS10,C8orf37,0.3870967741935484
BBS10,CLDN2,0.5
BBS10,CLUAP1,0.23529411764705882
BBS10,CNGA2,0.3076923076923077
BBS10,CNGA4,0.3111111111111111
BBS10,CNGB1,0.358974358974359
BBS10,CCP110,0.7
BBS10,CEP131,0.3488372093023256
BBS10,CEP135,0.3783783783783784
BBS10,CEP250,0.631578947368421
BBS10,CROCC,0.5
BBS10,CRB3,0.47058823529411764
BBS10,CTNNB1,0.4444444444444444
BBS10,C21orf2,0.2962962962962963
BBS10,DNAAF1,0.2361111111111111
BBS10,DNAAF3,0.26
BBS10,DCDC2,0.6071428571428571
BBS10,DISC1,0.5882352941176471
BBS10,DNAI1,0.21212121212121213
BBS10,DNAI2,0.265625
BBS10,DNAL1,0.2786885245901639
BBS10,DPCD,0.3333333333333333
BBS10,DPYSL2,0.24074074074074073
BBS10,DRC1,0.25862068965517243
BBS10,DRD1,0.68
BBS10,DRD2,0.48148148148148145
BBS10,DRD5,0.5357142857142857
BBS10,DVL1,0.3157894736842105
BBS10,DNAH10,0.24193548387096775
BBS10,DNAH11,0.21428571428571427
BBS10,DNAH1,0.1896551724137931
BBS10,DNAH2,0.25862068965517243
BBS10,DNAH5,0.22727272727272727
BBS10,DNAH6,0.23728813559322035
BBS10,DYNC2H1,0.25396825396825395
BBS10,DYNLT1,0.22666666666666666
BBS10,DYX1C1,0.2857142857142857
BBS10,EFHC1,0.2318840579710145
BBS10,EVC,0.6111111111111112
BBS10,EXOC6B,0.2318840579710145
BBS10,EXOC3,0.32653061224489793
BBS10,EXOC4,0.25
BBS10,EXOC6,0.23076923076923078
BBS10,EXOC5,0.22857142857142856
BBS10,FAM161A,0.46153846153846156
BBS10,FBF1,0.7894736842105263
BBS10,FLNA,0.28
BBS10,FOPNL,0.3333333333333333
BBS10,FOXJ1,0.4358974358974359
BBS10,WDPCP,0.5483870967741935
