,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
2978,COL17A1,PTHLH,3.802736018054397,PALMD,3.802736018054397,PAG1,3.802736018054397,TIFA,3.802736018054397,PPDPF,3.802736018054397
2979,COL18A1,COL15A1,2.5243930723547012,ANKRD33B,2.4711287829505473,CDH23,2.4132328162069014,CCDC43,2.4132328162069014,EVA1C,2.4132328162069014
2980,COL19A1,MYOT,3.802736018054397,LRTM2,3.802736018054397,MTERF2,3.802736018054397,PTGFR,3.802736018054397,KLHL38,3.802736018054397
2981,COL1A1,PROS1,3.358866939686447,C8B,2.983285411836643,FILIP1,2.983285411836643,COL6A2,2.983285411836643,MACC1,2.983285411836643
2982,COL1A2,MMP2,2.549458620309597,GJA1,2.549458620309597,GJA8,2.549458620309597,MYBPC1,2.549458620309597,IRF6,2.4010441916292917
2983,COL20A1,GAL,3.802736018054397,SPP2,3.802736018054397,MS4A8,3.802736018054397,AMH,3.802736018054397,GAL,3.802736018054397
2984,COL21A1,ASB2,3.270093124012857,PTPRK,2.8342943925243245,CLDN19,2.8342943925243245,RHOF,2.7374502299713175,TNNT2,2.7374502299713175
2985,COL22A1,ASB15,2.4711287829505473,GJA5,2.4711287829505473,CLDN20,2.4711287829505473,PCDHB10,2.204807335929777,MMP2,2.1638348056188894
2986,COL23A1,OR52E4,3.802736018054397,F2RL3,3.802736018054397,PDLIM2,3.802736018054397,CD101,3.802736018054397,HES7,3.802736018054397
2987,COL24A1,COL27A1,2.4711287829505473,GAS2,2.2808991779357117,SPAG17,2.2245348505239084,POMGNT1,2.027259704582597,MFSD9,2.027259704582597
2988,COL25A1,LRTM2,3.802736018054397,MTERF2,3.802736018054397,ITPRIP,3.802736018054397,ITGBL1,3.802736018054397,CCDC126,3.802736018054397
2989,COL27A1,COL24A1,2.4711287829505473,CASP8,2.204807335929777,LMCD1,2.120705826344271,TECTA,2.120705826344271,ERICH3,2.1079631733767696
2990,COL28A1,PCDH10,3.802736018054397,LPAR6,3.802736018054397,APOLD1,3.802736018054397,GDF9,3.802736018054397,PMP22,3.802736018054397
2991,COL2A1,CRTC3,3.2109105802304634,PPP1R35,3.136932400502472,UBAP2L,2.7374502299713175,CHCHD5,2.6190851424065307,SPC24,2.6190851424065307
2992,COL3A1,RNF112,3.802736018054397,ICAM1,3.802736018054397,CD37,3.802736018054397,FAM83E,3.802736018054397,AMBN,3.802736018054397
2993,COL4A1,LRP12,3.2109105802304634,GPATCH2,2.9149978613184975,TMEM69,2.9149978613184975,CHST1,2.78817812464194,CENPF,2.681382556914313
2994,COL4A2,BET1L,2.4010441916292917,BBS12,2.323172423494564,HGF,2.323172423494564,CCDC89,2.323172423494564,CACUL1,2.323172423494564
2995,COL4A3,EFCAB9,2.9149978613184975,C8orf74,2.4711287829505473,CATSPER2,2.4711287829505473,SFRP4,2.4711287829505473,IKZF3,2.350073579759288
2996,COL4A4,CXCL6,3.802736018054397,PRSS37,3.802736018054397,PRR32,3.802736018054397,PRR3,3.802736018054397,CD164L2,3.802736018054397
2997,COL4A5,PSORS1C1,3.802736018054397,PSG9,3.802736018054397,PSG8,3.802736018054397,PRR20D,3.802736018054397,PRR20C,3.802736018054397
2998,COL4A6,POU4F3,3.4799221428777063,CACNB4,3.3327569939000967,FLI1,3.3327569939000967,KANK1,3.3185152052893603,TJP2,3.3185152052893603
2999,COL5A1,PERM1,3.802736018054397,C1QC,3.802736018054397,PLEKHS1,3.136932400502472,PCDHB1,3.136932400502472,PLEKHN1,3.136932400502472
3000,COL5A2,CACNG4,2.9149978613184975,IL1RAP,2.8342943925243245,CCPG1,2.8342943925243245,LGALS2,2.8342943925243245,CTXN1,2.8342943925243245
3001,COL5A3,OR6N1,3.802736018054397,INSL5,3.802736018054397,APOL1,3.802736018054397,OR11A1,3.802736018054397,C1RL,3.802736018054397
3002,COL6A1,PTX3,3.802736018054397,PRDM15,3.802736018054397,FAM193B,3.802736018054397,OLFM4,3.802736018054397,OCLN,3.802736018054397
3003,COL6A2,C8B,3.802736018054397,MACC1,3.802736018054397,FABP1,3.802736018054397,ALCAM,3.802736018054397,FGF6,3.802736018054397
3004,COL6A3,NCF4,3.3930107149455204,PANX1,3.3930107149455204,ITGB1BP1,3.041817597995054,GRID1,3.041817597995054,GRID2,3.041817597995054
3005,COL6A5,COL6A6,2.382354967276957,ZBTB3,1.7541095025100129,PRSS35,1.7313469856706307,LCA5,1.7313469856706307,VWA7,1.672164441888237
3006,COL6A6,VWA7,2.382354967276957,PRRT1,2.382354967276957,COL6A5,2.382354967276957,LCA5,2.323172423494564,NTNG1,2.1382269741745845
3007,COL7A1,TRIM16,3.802736018054397,MTERF1,3.270093124012857,BHLHE40,3.270093124012857,CFP,3.270093124012857,FAM110C,3.270093124012857
3008,COL8A1,SPACA1,3.802736018054397,GPR65,3.802736018054397,MYBPH,3.802736018054397,PROCR,3.802736018054397,C6orf163,3.802736018054397
3009,COL8A2,GPR156,3.802736018054397,NDUFB6,3.802736018054397,VTCN1,3.802736018054397,NLRP9,3.802736018054397,IGFBP2,3.802736018054397
3010,COL9A1,SLC16A5,3.092545492665677,CYP2R1,3.092545492665677,CACNG2,3.041817597995054,DMRT1,3.041817597995054,SLC16A1,2.862777969745797
3011,COL9A2,NLRX1,3.802736018054397,THEMIS2,3.802736018054397,BSPRY,3.802736018054397,POMC,3.802736018054397,OCM,3.802736018054397
3012,COL9A3,GC,3.802736018054397,GPR68,3.802736018054397,PTHLH,3.802736018054397,PALMD,3.802736018054397,PAG1,3.802736018054397
3013,COLEC10,ZHX1,2.7374502299713175,WFIKKN1,2.7374502299713175,SLC48A1,2.7374502299713175,TRIM63,2.7374502299713175,ARL10,2.7374502299713175
3014,COLEC11,MYLK3,2.661358387965383,MB21D2,2.661358387965383,MYOC,2.5735601087277664,CCM2,2.5735601087277664,CILP,2.382354967276957
3015,COLEC12,LRTM2,3.802736018054397,MTERF2,3.802736018054397,PTGFR,3.802736018054397,KLHL38,3.802736018054397,ITPRIP,3.802736018054397
3016,COLGALT1,CERCAM,3.489416668618197,APBA2,3.358866939686447,RAB3A,3.3461849660187912,ARFIP2,3.2109105802304634,GLCE,3.2109105802304634
3017,COLGALT2,APBA1,3.3461849660187912,APBA2,3.3461849660187912,MACF1,3.3185152052893603,BMPR1A,3.3185152052893603,CACNB4,3.1940012820069223
3018,COLQ,AKAP6,3.802736018054397,HRH3,3.802736018054397,RSPO2,3.802736018054397,CAAP1,3.802736018054397,CCDC181,3.802736018054397
3019,COMMD1,C9orf72,2.6448166831814843,RAB20,2.592183986141806,AP5M1,2.5243930723547012,RAB24,2.4711287829505473,BACE2,2.4218099964652193
3020,COMMD10,YEATS2,2.5852665459594486,COMMD2,2.549458620309597,ZZZ3,2.549458620309597,VNN1,2.5114805173476333,LIG3,2.507118167683084
3021,COMMD2,BTD,2.771814287651416,NT5DC1,2.7374502299713175,MTMR14,2.672887454935979,PXK,2.6510757066132293,MCPH1,2.6375796873385284
3022,COMMD3,COMMD8,2.311335914738085,COMMD9,2.2245348505239084,ITFG2,2.1497063468909974,COMMD7,2.0906695729208757,RAVER2,2.0906695729208757
3023,COMMD4,CCDC93,2.5204475694358752,LZIC,2.3294684387905633,RAB21,2.241541328622297,PRKDC,2.2361392708733976,NUP210,2.1857843754282933
3024,COMMD5,SERHL2,2.3927989455914975,COMMD7,2.204807335929777,COMMD2,2.1886666421709426,VNN1,2.1382269741745845,NME6,2.128715493923843
3025,COMMD6,GLOD5,2.8342943925243245,CEP192,2.7374502299713175,C17orf75,2.681382556914313,STIL,2.681382556914313,CLN5,2.681382556914313
3026,COMMD7,TRAF7,2.4711287829505473,COMMD9,2.4711287829505473,COMMD5,2.204807335929777,COMMD3,2.0906695729208757,ITFG2,2.0845331340494293
3027,COMMD8,COMMD3,2.311335914738085,NAGPA,2.2491942437665724,HPS3,2.181648949232319,ADPRH,2.181648949232319,MFSD2A,2.181648949232319
3028,COMMD9,TRAF7,2.983285411836643,AIF1L,2.6930633221345217,ZFC3H1,2.6190851424065307,USH2A,2.5243930723547012,COMMD7,2.4711287829505473
3029,COMP,PNLIP,3.136932400502472,FOXC2,3.107984417130649,THBS3,3.107984417130649,PNLIPRP1,2.950507387587933,THBS4,2.950507387587933
3030,COMT,AKR7A2,1.672164441888237,AKR7A3,1.5833906262146473,SH3YL1,1.4591072842716215,EPHX2,1.3931610211998118,TMCO3,1.3711054148212798
3031,COMTD1,NT5C2,1.8268027014486843,SLC17A6,1.773620231229483,BIRC6,1.7609382575618273,FMO5,1.740892557248436,ALOX12B,1.7373860207504668
3032,COPA,SNRNP200,3.525317844074428,RPS15A,3.422276808024726,TRMT1,3.4183545481275126,TRMT1,3.4183545481275126,NLE1,3.414350574482441
3033,COPB1,DKC1,3.802736018054397,EIF2S3,3.749471728650243,CCT4,3.749471728650243,PSMB5,3.7489337055249488,POLR2B,3.7489337055249488
3034,COPB2,RPL10,3.7478243794934136,RPL3,3.6951313929955,RPL17,3.6951313929955,MCM5,3.6951313929955,FARSA,3.6951313929955
3035,COPE,JMJD6,2.9262350531759136,CAND1,2.9262350531759136,COPS4,2.891636330878079,OXSR1,2.8670120150084486,MOCS2,2.8541938779804217
3036,COPG1,RAB5C,3.6345329988833845,GDI2,3.5853307551802986,RUVBL1,3.583089463810463,WDR33,3.580801478870422,UBA1,3.5337244554071545
3037,COPG2,GSPT2,3.636285113666416,FARSA,3.5875267679366027,RPL3,3.5875267679366027,RPL17,3.5875267679366027,MCM5,3.5875267679366027
3038,COPRS,PLA2G2F,3.802736018054397,PAX4,3.802736018054397,PADI6,3.802736018054397,ORM2,3.802736018054397,OR10H1,3.802736018054397
3039,COPS2,CYB5A,3.4311246966300666,CTH,3.374172769974997,ADK,3.369189476392678,NAE1,3.30725425615529,ARIH1,3.257987603693731
3040,COPS3,COPS6,3.0652304724584187,NDUFS4,2.96572575598912,DNAJC11,2.9149978613184975,COPE,2.841019681590505,FMO5,2.8342943925243245
3041,COPS4,ATG9A,2.9726431961714774,ARL8B,2.9149978613184975,LYPLA2,2.8933457111542067,VPS36,2.8933457111542067,VPS54,2.891636330878079
3042,COPS5,NAE1,3.4311246966300666,ARIH1,3.37904280688499,CTH,3.37904280688499,CTH,3.37904280688499,ARFGEF2,3.32927566779525
3043,COPS6,COPS3,3.0652304724584187,RCE1,2.8193952905930924,SART1,2.7535909237301515,NDUFS4,2.7374502299713175,EXOC6B,2.706118295027697
3044,COPS7A,COPS7B,2.771814287651416,COPS3,2.5114805173476333,NDUFS4,2.4904274385317624,MIP,2.405639902535604,WDR48,2.3360381938820405
3045,COPS7B,COPS7A,2.771814287651416,COG5,2.549458620309597,TBL1XR1,2.527393877391555,COPS4,2.48936997795197,THOC3,2.416405197946279
3046,COPS8,CNOT10,2.896109815430499,API5,2.6879020537814062,METTL23,2.500720054841744,EDRF1,2.500720054841744,RAB3GAP2,2.4962534477638276
3047,COPZ1,COPS4,2.48936997795197,COG6,2.4351393982180105,BCAS2,2.4307770485534608,BTF3L4,2.4192479815828647,PDK3,2.416405197946279
3048,COPZ2,COPZ1,2.2922561692798804,DDX41,2.1425503742885583,CDKAL1,2.120705826344271,SMU1,2.120705826344271,UBE2K,2.1171572394419287
3049,COQ10A,COQ10B,3.2788249747348495,PIGN,2.2808991779357117,NDUFS4,2.2704756379348985,GTF2H1,2.22731337370618,BECN1,2.211724776112135
3050,COQ10B,COQ10A,3.2788249747348495,COPS3,2.4132328162069014,PIGN,2.4132328162069014,NDUFS4,2.397150603222556,NAPG,2.2693701109651157
3051,COQ2,CS,3.4436509209477406,OGDHL,3.3838034047632983,PDSS1,3.37904280688499,IDH1,3.312949448820797,CNNM2,3.2816723173615863
3052,COQ3,CSE1L,3.510075087262342,CS,3.4515429011039314,GMPS,3.4515429011039314,PMPCB,3.401822011786571,CNNM2,3.401822011786571
3053,COQ4,UCHL5,2.988105709520277,COQ5,2.988105709520277,PDSS1,2.945609521895597,ATP7A,2.9356429347309603,HIBCH,2.9356429347309603
3054,COQ5,ABCB7,3.557842733437597,SLC25A3,3.388458211577644,PDSS1,3.37904280688499,CS,3.32927566779525,SUCLG1,3.32927566779525
3055,COQ6,TAF12,2.7082643179690407,PFKFB1,2.698476359675595,GLDC,2.698476359675595,PFKFB4,2.684843524386967,BTF3L4,2.6708698682161245
3056,COQ7,ALDH4A1,3.11545486445241,SLC35B4,2.884386200741397,KDM6A,2.756473190472801,DUS4L,2.754913931415302,CLCN3,2.5802769169754525
3057,COQ9,SENP8,2.2693701109651157,NUP107,2.25884357155718,MED14,2.25884357155718,STAMBP,2.2563534224499264,RHOT1,2.2491942437665724
3058,CORIN,NFE2L2,2.9617209221993335,ADAMTS6,2.592183986141806,FKBP7,2.323172423494564,NFKBIA,2.2808991779357117,GABRA3,2.2808991779357117
3059,CORO1A,CORO1C,3.5108768980316354,CORO1B,3.50682329914243,CORO6,3.50682329914243,RRAGB,2.9034687943479014,RRAGA,2.7239655997424177
3060,CORO1B,CORO6,3.6526957662117097,CORO1C,3.5108768980316354,CORO1A,3.50682329914243,RRAGB,2.9034687943479014,PGS1,2.7506019063674048
3061,CORO1C,CORO1A,3.5108768980316354,CORO6,3.5108768980316354,CORO1B,3.5108768980316354,RRAGA,2.983285411836643,RRAGB,2.9149978613184975
3062,CORO2A,CORO2B,3.5642391998268415,CORO1C,2.681382556914313,CORO1A,2.4192479815828647,CORO6,2.4192479815828647,CORO1B,2.4192479815828647
3063,CORO2B,CORO2A,3.5642391998268415,CORO1C,2.6418476592459124,CORO6,2.50527255820962,RRAGC,2.4542729951644224,DYNC1H1,2.4386505577041118
3064,CORO6,CORO1B,3.6526957662117097,CORO1C,3.5108768980316354,CORO1A,3.50682329914243,RRAGB,3.031805513520589,RRAGA,2.8467103108003506
3065,CORO7,MYO1D,2.1079631733767696,INTS2,1.9547912836245642,GK5,1.9500650822577363,PXN,1.9228199214371973,NXT2,1.9162924349906099
3066,CORT,OR4C11,3.802736018054397,KRTAP1-1,3.802736018054397,IL23A,3.802736018054397,IL1RN,3.802736018054397,C16orf74,3.802736018054397
3067,COTL1,BNIP2,2.0906695729208757,ATCAY,2.0906695729208757,PRUNE2,1.9660363834283971,STK40,1.9589721540644511,AKAP13,1.8053251653986222
3068,COX10,CSE1L,3.566005842924824,SUCLG1,3.50682329914243,MTRF1L,3.50682329914243,GMPS,3.50682329914243,CS,3.50682329914243
3069,COX11,OGDHL,3.563345953316626,CS,3.50682329914243,POLRMT,3.50682329914243,TUFM,3.50682329914243,ABCB7,3.5034984371321833
3070,COX14,PRR7,3.802736018054397,MAP6D1,3.802736018054397,HHLA1,3.802736018054397,APOF,3.802736018054397,PPP1R18,3.802736018054397
3071,COX15,GFM1,3.50682329914243,SLC25A3,3.50682329914243,SDHA,3.50682329914243,IMPDH2,3.447640755360037,CS,3.447640755360037
3072,COX16,LAMTOR4,2.681382556914313,NANOS3,2.6190851424065307,TBRG4,2.549458620309597,TMED6,2.5345386512888255,SCHIP1,2.5345386512888255
3073,COX17,TAOK3,2.1540794412591544,REEP3,2.1382269741745845,NRAS,2.1079631733767696,MFN2,2.1079631733767696,MSN,2.1079631733767696
3074,COX18,TCP11L2,2.4711287829505473,NDUFAF1,2.3686974571733277,KCNA4,2.350073579759288,GLIPR2,2.340579054018797,SCAF8,2.316290732357076
3075,COX19,PPIF,1.9228199214371973,GTPBP8,1.9004399679060402,GSR,1.8852215995048534,NFU1,1.8435897411199973,UQCRFS1,1.8208089704579693
3076,COX20,OCIAD1,2.9617209221993335,HIGD1A,2.6190851424065307,WNT7A,2.4711287829505473,NDUFB10,2.4711287829505473,TMEM170B,2.4711287829505473
3077,COX4I1,NID1,3.092545492665677,MAPK8IP1,3.068056164203997,MRPS23,3.068056164203997,MAPK8IP2,3.041817597995054,APC,2.9436345760519136
3078,COX4I2,SYDE1,2.5735601087277664,CA11,2.5243930723547012,ROBO3,2.4132328162069014,RORC,2.311335914738085,DCC,2.311335914738085
3079,COX5A,SNX12,3.400741381041914,SURF4,3.3930107149455204,SNX3,3.3095481532011193,PI4K2A,3.3002427217887935,DOT1L,3.290579389168301
3080,COX5B,MPPE1,2.311335914738085,THOC6,2.2639898797121707,ADARB2,2.216140163462576,B3GALT1,2.181648949232319,BPTF,2.145624792147384
3081,COX6A1,ARHGEF11,3.019437644463897,LRRC58,3.019437644463897,MYO3B,2.9704814961144907,CRYL1,2.9149978613184975,PLEKHH2,2.889633913983186
3082,COX6A2,SCN11A,1.5199807578763684,CHST13,1.3816319542292153,HSPB6,1.2961812225647973,ARHGEF2,1.2460501266550055,SHC4,1.2460501266550055
3083,COX6B1,KDM5C,2.784448132386747,KDM5B,2.722011305506345,MON2,2.627788457668647,DARS2,2.5852665459594486,SORD,2.5852665459594486
3084,COX6B2,COX6B1,2.268002255561824,SERINC2,2.0563658736559054,USP51,1.9971668857101939,USP27X,1.9068884290929833,USP22,1.8268027014486843
3085,COX6C,LZTS1,2.661358387965383,ADAMTS2,2.661358387965383,LRFN5,2.4711287829505473,FASTKD1,2.4711287829505473,ITM2B,2.382354967276957
3086,COX7A1,GP6,3.802736018054397,HLA-DQB1,3.802736018054397,C2orf80,3.802736018054397,CLC,3.802736018054397,BSPH1,3.802736018054397
3087,COX7A2,PTN,3.802736018054397,BRINP1,3.802736018054397,COX7A2L,3.802736018054397,HDX,3.802736018054397,GAN,3.802736018054397
3088,COX7A2L,PTN,3.802736018054397,BRINP1,3.802736018054397,HDX,3.802736018054397,STMN4,3.802736018054397,DGCR2,3.802736018054397
3089,COX7B,IL1RAP,3.802736018054397,LGALS2,3.802736018054397,CTXN1,3.802736018054397,POU2AF1,3.802736018054397,XKRX,3.802736018054397
3090,COX7B2,HBG2,2.9149978613184975,HBG1,2.9149978613184975,SRRM3,2.7374502299713175,CST1,2.2808991779357117,FAM131A,2.2808991779357117
3091,COX7C,DMRT1,3.358866939686447,MYOT,3.3185152052893603,LRTM2,3.3185152052893603,CDC42EP3,3.3185152052893603,MTERF2,3.3185152052893603
3092,COX8A,OR5A1,3.802736018054397,SYNE4,3.802736018054397,PRR23B,3.802736018054397,SERTAD3,3.802736018054397,OR8H1,3.802736018054397
3093,COX8C,PYDC1,3.802736018054397,PXT1,3.802736018054397,PSORS1C1,3.802736018054397,PSG9,3.802736018054397,PSG8,3.802736018054397
3094,CP,HEPHL1,3.5223976527693757,RWDD3,2.4711287829505473,HEPH,2.4010441916292917,LEFTY1,2.323172423494564,RSPO3,2.323172423494564
3095,CPA1,CPB1,3.367925492306201,CPA6,3.1881480633910813,CPA2,3.1881480633910813,CPA5,3.150520229432103,SNX3,3.112273007259808
3096,CPA2,CPA1,3.1881480633910813,CPA6,3.0136354342891525,DPP4,3.0136354342891525,CPB1,2.983285411836643,CPA5,2.967217752891197
3097,CPA3,CPA3,3.802736018054397,CPA3,3.802736018054397,CPB1,3.0094380907584863,CPA6,2.843978808779625,CPA5,2.7827815401025116
3098,CPA4,CPA5,3.24789967009446,CPA1,3.0716575360365974,GOLPH3,2.983285411836643,PBDC1,2.967217752891197,SNX12,2.9149978613184975
3099,CPA5,CPA4,3.24789967009446,CPA1,3.150520229432103,CPA2,2.967217752891197,CPA6,2.967217752891197,CPB1,2.9331149665580054
3100,CPA6,CPB1,3.3766217028211654,CPA1,3.1881480633910813,HGS,3.068056164203997,CPA2,3.0136354342891525,COX5A,3.0136354342891525
3101,CPAMD8,PDE4DIP,2.1382269741745845,FAM167A,2.027259704582597,TTC31,2.027259704582597,ADAMTS3,1.9228199214371973,IQCE,1.9228199214371973
3102,CPB1,CPA6,3.3766217028211654,CPA1,3.367925492306201,SNX3,3.099245403282552,PI4K2A,3.0857167376138626,CPA3,3.0094380907584863
3103,CPB2,CPB1,1.8460886521875157,CPA6,1.7541095025100129,CPA1,1.713940355146397,CPA3,1.6494987868226396,RHOA,1.6327094126999748
3104,CPD,MICU1,3.041817597995054,ZFAND2B,2.756473190472801,DNAJB11,2.756473190472801,NT5C2,2.754913931415302,PTBP2,2.719394538647875
3105,CPE,CPN1,2.9553495957155835,CPN1,2.9553495957155835,CPZ,2.5345386512888255,CPD,2.3957547885107062,MICU1,2.253229417206281
3106,CPEB1,AHR,3.3185152052893603,NDST1,3.176097319181997,TSHR,3.176097319181997,NFIX,3.157108267701015,LHCGR,3.157108267701015
3107,CPEB2,CPEB4,3.422276808024726,LRP2,2.5114805173476333,GNA12,2.4711287829505473,CASKIN1,2.3927989455914975,TFAP2C,2.350073579759288
3108,CPEB3,CPEB4,2.2808991779357117,CPEB2,2.2245348505239084,RHBDL2,1.8658527669942517,SLC6A14,1.8658527669942517,DLX5,1.8299845586412862
3109,CPEB4,CPEB2,3.422276808024726,SLC6A13,2.6375796873385284,PARD6B,2.6190851424065307,HNRNPK,2.5852665459594486,LEMD3,2.5852665459594486
3110,CPED1,LRP12,3.136932400502472,OTULIN,3.092545492665677,TEX264,3.092545492665677,OBSCN,3.092545492665677,PAMR1,3.041817597995054
3111,CPLX1,CABP1,2.4711287829505473,NDRG4,2.350073579759288,PERM1,2.027259704582597,COL5A1,2.027259704582597,C1QC,2.027259704582597
3112,CPLX2,IGFBP2,3.802736018054397,GPR156,3.802736018054397,XKR8,3.802736018054397,PRR35,3.802736018054397,AR,3.802736018054397
3113,CPLX3,IFIT2,3.802736018054397,KRT18,3.802736018054397,BHLHE41,3.802736018054397,CHRNE,3.802736018054397,TRIM27,3.802736018054397
3114,CPLX4,NLRX1,3.802736018054397,THEMIS2,3.802736018054397,MVB12A,3.802736018054397,BSPRY,3.802736018054397,POMC,3.802736018054397
3115,CPM,KCTD9,2.027259704582597,CPZ,1.9839554042540168,CPD,1.9589721540644511,TMEM208,1.9547912836245642,UPB1,1.9547912836245642
3116,CPN1,CPN1,3.802736018054397,CPN1,3.802736018054397,CPE,2.9553495957155835,CPE,2.9553495957155835,CPZ,2.1924202918822995
3117,CPN2,LRRC15,1.9660363834283971,GP5,1.9500650822577363,IGFALS,1.672164441888237,GPATCH4,1.6327094126999748,PLXNA3,1.6095005720009974
3118,CPNE1,CPNE3,3.3930107149455204,CPNE2,3.099245403282552,CPNE4,2.8982480847763106,CPNE8,2.756473190472801,CPNE9,2.661358387965383
3119,CPNE2,CPNE3,3.099245403282552,CPNE1,3.099245403282552,CPNE4,2.7977494255231896,CPNE8,2.661358387965383,CPNE5,2.4711287829505473
3120,CPNE3,CPNE1,3.3930107149455204,CPNE4,3.280537102327397,CPNE2,3.099245403282552,CPNE8,2.9311385550773315,CPNE9,2.661358387965383
3121,CPNE4,CPNE3,3.280537102327397,CPNE1,2.8982480847763106,CPNE2,2.7977494255231896,CPNE6,2.669453264774525,CPNE8,2.64060606741831
3122,CPNE5,CPNE8,3.1997440625356726,CPNE9,3.099245403282552,CPNE3,2.5662435854579653,CPNE2,2.4711287829505473,CPNE1,2.4010441916292917
3123,CPNE6,CPNE4,2.669453264774525,CPNE1,2.417864493546393,CPNE3,2.417864493546393,CPNE2,2.311335914738085,CPNE8,2.1638348056188894
3124,CPNE7,CPNE6,1.9384858889090073,CPNE4,1.5833906262146473,CPNE1,1.4006210057101975,CPNE2,1.2961812225647973,CPNE3,1.2419528736239167
3125,CPNE8,CPNE5,3.1997440625356726,CPNE9,3.112273007259808,CPNE3,2.9311385550773315,CPNE1,2.756473190472801,CPNE2,2.661358387965383
3126,CPNE9,CPNE8,3.112273007259808,CPNE5,3.099245403282552,CPNE1,2.661358387965383,CPNE3,2.661358387965383,CPNE2,2.241541328622297
3127,CPO,CPO,3.802736018054397,CPO,3.802736018054397,CPB2,1.6175344014737203,CPB2,1.6175344014737203,CPA1,1.2460501266550055
3128,CPOX,UROD,3.4612982654636664,FECH,3.2633508088984073,OAT,3.1686373346716112,ALAD,3.1285045066094095,UCHL3,3.0764047989068426
3129,CPPED1,LMF1,1.8243481259001058,ZCCHC17,1.5690722688479393,NUDCD2,1.5537993543234503,MAP3K1,1.543038891817561,UBE2Z,1.5199807578763684
3130,CPQ,GK5,2.027259704582597,NUP210,1.9589721540644511,TMEM135,1.9446794109327463,TOPORS,1.9004399679060402,CYP2J2,1.8906846035463052
3131,CPS1,AP4E1,2.087445342327404,AP4S1,2.0563658736559054,GTPBP8,1.9999446843753386,DDX21,1.9427132134648926,LETM2,1.8658527669942517
3132,CPSF1,RAD21,3.301425058956477,SPTLC2,3.2641083723944124,NOL6,3.257987603693731,SGPL1,3.257987603693731,SPTLC3,3.251726127666597
3133,CPSF2,RAD21,3.041817597995054,CAB39,2.9784077296567757,UTP20,2.9784077296567757,DDB1,2.947877052308715,RPTOR,2.945609521895597
3134,CPSF3,UBA1,3.641329080466052,MCM6,3.641329080466052,EIF2S3,3.5896788604377807,CCT4,3.5896788604377807,ATP6V0A1,3.5875267679366027
3135,CPSF4,PLK1,2.7374502299713175,CPSF1,2.6394929161245972,SPTLC2,2.6190851424065307,PGM2,2.5979485196271046,SPTLC3,2.592183986141806
3136,CPSF4L,CPSF4,1.715351703567281,AKR1C1,1.6412865929582927,AKR1C2,1.6412865929582927,AKR1C3,1.6237423606117338,TUBB4A,1.5408278378779943
3137,CPSF6,CRKL,3.0629542207744804,BTBD10,2.9617209221993335,SPTAN1,2.9617209221993335,VRK1,2.9617209221993335,TRAM2,2.9389907844735212
3138,CPSF7,BCL7C,2.9149978613184975,MACF1,2.8040305917265096,BCL7B,2.771814287651416,DHH,2.771814287651416,BICD2,2.706118295027697
3139,CPT1A,CPT1B,3.0764047989068426,IQSEC3,2.8558153175361034,FRG1,2.7606086166687756,EZR,2.7606086166687756,INPP4A,2.7374502299713175
3140,CPT1B,CPT1C,3.242059287484355,CPT1A,3.0764047989068426,SNX27,2.8706109534817017,ANO3,2.6879020537814062,HADHB,2.6448166831814843
3141,CPT1C,CPT1B,3.242059287484355,CPT1A,2.592183986141806,SNX27,2.5735601087277664,ARHGEF11,2.5412133742718024,KLC4,2.436985007691474
3142,CPT2,OXCT1,2.8040305917265096,CPT1A,2.661358387965383,DOT1L,2.629116082030665,CLCN3,2.59999399925092,HADHA,2.5599025986241375
3143,CPTP,TMOD1,3.019437644463897,ARRB2,2.9389907844735212,TAOK1,2.9389907844735212,TJP1,2.889633913983186,DLG1,2.889633913983186
3144,CPVL,OPLAH,2.5243930723547012,MECR,2.50527255820962,PEX7,2.4904274385317624,SLC25A29,2.4351393982180105,DNAJC7,2.43308286194758
3145,CPXCR1,OR6C74,3.802736018054397,COX7A1,3.802736018054397,GP6,3.802736018054397,OR52N5,3.802736018054397,HLA-DQB1,3.802736018054397
3146,CPXM1,CPXM2,2.311335914738085,CPZ,1.9228199214371973,AEBP1,1.718481215283154,CPE,1.4643038003110511,CPN1,1.1395215478466973
3147,CPXM2,CPXM1,2.311335914738085,CPZ,1.4528408972828972,AEBP1,1.0237296143594061,CPN1,0.9446521963680853,CPE,0.885882074493583
3148,CPZ,CPE,2.5345386512888255,CPN1,2.1924202918822995,CPN1,2.1924202918822995,CPM,1.9839554042540168,CPXM1,1.9228199214371973
3149,CR1,NCMAP,2.4711287829505473,LTB4R2,2.4711287829505473,RNASE4,2.4711287829505473,HRG,2.4711287829505473,KRT20,2.4711287829505473
3150,CR1L,ISX,3.041817597995054,EME2,3.041817597995054,EDA2R,3.041817597995054,PPP1R14C,2.9149978613184975,KNSTRN,2.9149978613184975
3151,CR2,OR4C11,3.802736018054397,KRTAP1-1,3.802736018054397,IL23A,3.802736018054397,IL1RN,3.802736018054397,C16orf74,3.802736018054397
3152,CRABP1,CYTIP,3.270093124012857,CYP2W1,3.2109105802304634,SH2D7,3.2109105802304634,NFKBID,2.8342943925243245,C1QTNF4,2.8342943925243245
