,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
1085,ATAD3C,POTEE,7.147344230889163,SLC29A2,6.952269193101007,ATAD3A,6.616205505307831,UBQLN4,6.445811390718004,DNLZ,6.194921155648975
1086,ATAD5,TOPBP1,8.818507052383204,DDX46,8.705700901287571,ATAD2,8.645649689305959,SMC3,8.60882710426803,DNMT1,8.494041208306214
1087,ATAT1,ALDH18A1,6.708779907273512,ECSIT,6.436410784993282,ERAL1,6.334767492475222,FLAD1,6.309104200543653,DCTN6,6.1571243767372525
1088,ATCAY,MAPT,7.212309934822398,CELF5,7.191504710929075,SYT16,6.804995983504059,SYT14,6.561460833899256,CAMSAP2,6.414608126791877
1089,ATE1,PIGN,8.827675266550566,EXOC4,8.818255937365262,WDR70,8.610681221309793,ACACA,8.600180545101544,RABGAP1L,8.29089013280174
1090,ATF1,ZCCHC10,7.545402688500382,MIS12,7.367570428591684,INIP,7.234569467438979,ZNF263,7.214335745294323,FBXL3,7.196129802083139
1091,ATF2,ZNF451,8.634667889876049,ZNF148,8.207411864750135,ZNF280D,8.09068040269822,MGA,7.964975178884052,LRRC28,7.931633637885664
1092,ATF3,FOS,9.94994046438916,ATF4,8.851840443475757,BAG3,8.816501912986121,RIPK2,8.767391477740906,GADD45B,8.724965770661719
1093,ATF4,CDV3,9.12763496459439,CCDC59,8.975489836799854,RPS19BP1,8.88087911634238,ATF3,8.851840443475757,EIF4B,8.820317447961479
1094,ATF5,A1BG,6.606183713955552,DDT,6.583706564035181,C15orf39,6.4344427374074575,PEA15,6.106217206374281,ATOX1,6.092533530430697
1095,ATF6,WAC,9.66588980403845,ELL2,9.529070881610888,GIGYF2,9.441590925303533,MIER1,8.935484058171136,LCOR,8.809297644524792
1096,ATF6B,GGA1,8.183848733659177,GGNBP2,7.9606152286564456,RIC8A,7.910493323447334,SHKBP1,7.503562822074843,APH1A,7.4748421558465745
1097,ATF7,SAMD4B,7.518112354080842,RNF220,7.3154224199664,SZRD1,6.864358162409166,TP53,6.739518002304273,C1orf198,6.4257447943404955
1098,ATF7IP,ARID4B,9.243833863380571,ARID1B,8.497932225445798,KMT2E,8.429525743247673,NCOA2,8.384869077061596,HELZ,8.186220483561522
1099,ATF7IP2,FOXP1,7.669230514926313,LMO7,7.613770927097344,SSH2,7.558505311799875,PHF20,6.881573728368199,ZZZ3,6.519496214873197
1100,ATG10,PTBP2,8.190324085221073,DTWD2,7.812400103203489,RASA1,7.679106963547951,CDKAL1,7.529719498209408,VPS8,7.504813098326517
1101,ATG101,ILF2,9.95495544366311,SPAG7,9.538443856256874,AIP,9.15128008221256,AIP,9.128150080380813,PQBP1,9.017435963861756
1102,ATG12,ATG5,10.152458301228254,ATG16L1,9.32759374639781,RWDD1,8.934091633789565,COPS8,8.728769432521325,TMCO1,8.679147732529975
1103,ATG13,ZFYVE1,8.413516458961869,NAA60,8.410048467062325,TMEM214,8.332306684021837,SAMD4B,8.240174042036509,NR2C2,7.994011721765892
1104,ATG14,KIAA1143,8.276639876263348,BECN1,7.691018836396184,PIK3R4,7.47983972431578,PIK3C3,7.428406297167618,AREL1,7.380500352028392
1105,ATG16L1,ATG5,9.767101499843628,ATG12,9.32759374639781,NCBP1,7.73248741954578,AP3M1,7.72603782956611,ANAPC7,7.582705896731165
1106,ATG16L2,MAN2B1,8.242539934472653,RRP12,8.2247497262957,IMPDH1,7.741157395611861,MAP3K11,7.661079163527454,ZDHHC7,7.592540452571568
1107,ATG2A,CSNK1G2,8.958381297086577,MKNK2,8.164168584273602,NOTCH1,7.7321627618384206,TRABD,7.584702691103875,ATG9A,7.5456520746636295
1108,ATG2B,WDR26,8.528248354325445,FBXL20,8.291405895642152,RALGAPB,8.24025568514346,STAM2,8.194974812874905,WDR7,8.140575416400287
1109,ATG3,VBP1,10.833319656950165,GDI2,10.753344964650664,EIF2S1,10.718221628535789,LSM3,10.602920262193617,TIMM17A,10.533281990325595
1110,ATG4A,EXOSC1,8.333177562580289,GMPPA,8.188270962732082,DEF8,8.134940007888723,THOC5,7.846527055601355,DERL2,7.80726735490191
1111,ATG4B,NSFL1C,9.540267865537793,COASY,9.05600824485141,DPH7,9.025469844149058,CCNL2,9.013494902839623,QTRT1,8.996385071905534
1112,ATG4C,RNASEH2B,7.928600868755515,CNP,7.333072339426872,QDPR,7.089792789306937,PACS2,6.898740541681755,MRPS9,6.834709917246354
1113,ATG4D,JMJD6,8.078386200930465,ATG9A,8.057935564049956,TMEM11,7.991813816292024,ECSIT,7.789446216479263,TIMM17B,7.763520207972764
1114,ATG5,ATG12,10.152458301228254,ATG16L1,9.767101499843628,TIPRL,9.159846749557651,MRPS9,9.030386871932087,ETNK1,8.800867559084944
1115,ATG7,WDFY3,9.337238830194234,EXOC4,9.096156863240319,PAN3,8.993910212275004,EVI5,8.778387660872292,ATP6V1A,8.705398702909093
1116,ATG9A,TIMM22,9.629661618203459,ALG12,9.462623757832773,RABGGTA,9.285318637355438,SCYL1,9.277193562200798,AAR2,9.1931846741365
1117,ATG9B,MSI1,5.850902581076292,MRPL46,5.535564900381717,TFAP4,5.495231018136298,GCK,5.251933608157724,GCK,5.1302869318574285
1118,ATIC,GART,10.974235558048488,MTHFD1,10.399659748593375,IMPDH2,10.167685373899836,OXA1L,10.069302659789354,RPIA,10.015427711652626
1119,ATL1,SH3GL2,7.8840545349991515,DNAJC6,6.786534304250317,SERGEF,6.763975581536351,MFSD6,6.664749716451294,WDR47,6.455023589228784
1120,ATL2,OPA1,7.340071158585857,CCNC,7.189802121850366,ATG2B,7.189536445694801,NT5C2,6.912101043912186,EPG5,6.876829902090837
1121,ATL3,FLII,9.186902713858968,TMED7,8.944953477546221,MAGT1,8.687992711542535,SLK,8.67976112779272,MTA2,8.521666619348405
1122,ATM,CDK13,9.595245695796923,DDX17,9.185598733445328,NIPBL,9.15222599563161,SF3B1,8.798631454990549,DDX6,8.777631683960395
1123,ATMIN,MTPAP,8.077628714103577,PAFAH1B2,7.925780220181084,HINT3,7.812212226855246,FEM1B,7.747437369160041,PPP1R8,7.698398570367589
1124,ATN1,SHC1,7.200423696560721,SAMD4B,6.986136114431333,SORBS3,6.910633731902307,KLF9,6.769057879652438,ERF,6.766278485897192
1125,ATOH1,BEST2,5.344384389775886,CLCA1,4.443118123676706,NEUROG3,3.8171815325482514,ALDH18A1,3.7485673595256754,TBX10,3.64188274774605
1126,ATOH7,FBXO48,6.600418466598436,TPRN,6.577606226133058,RHBDD3,6.09499889571871,C1orf216,5.972087923037636,PRRG3,5.878507434153005
1127,ATOH8,SEMA6B,6.5083546805887575,MBD3,6.158392234072384,GREM1,5.596794312196359,KCTD15,4.765514285642048,DONSON,4.61508095312532
1128,ATOX1,NDUFB6,9.614621075689772,RPS19BP1,9.370471056354672,AURKAIP1,9.22129533465786,GNG5,9.171850860184382,CLTA,9.149318798974491
1129,ATP10A,SNTB1,6.808872220326359,SFMBT2,5.889602694259655,PRKCH,5.801142865813069,LEF1,5.180733302075568,TEAD1,4.120710020684706
1130,ATP10B,LIFR,5.126584289261457,KAT2B,4.6865698014956,MYO6,4.37901539266295,RYBP,4.144553792298264,KLF5,4.064423262682183
1131,ATP10D,MGME1,4.873065559880889,ZNF618,4.751228976636147,LPCAT2,4.731157849418872,ANAPC4,4.542212965968515,USP6NL,4.472811342255195
1132,ATP11A,DNM2,6.811486438288542,MYO9B,6.167121601742888,DNAJC5,6.116371429135522,ACSS2,6.011256554789019,GAK,5.85165475264867
1133,ATP11B,ATP9B,7.842847510184884,DLG1,7.009091397205036,IREB2,6.978773982239463,TAOK1,6.9387880242488835,WDR26,6.875483083770366
1134,ATP11C,PYGO1,6.1059187258679355,INTS7,5.255220273634664,IREB2,5.248578608170312,TEC,5.131061050650609,RIOK1,5.119685140991815
1135,ATP12A,CYP51A1,3.0860739398947734,ATP1A4,3.06790444287087,ATP4A,2.8697347089782554,GNPNAT1,2.7988151948489195,PLEKHS1,2.431599854242729
1136,ATP13A1,SEC23B,9.644716302784289,ABCF2,9.61845595816257,BOP1,9.553495869136924,PI4KB,9.53369543941829,EXOSC10,9.507442874177016
1137,ATP13A2,PSMD3,6.606284882625079,ACTR1B,6.601624097000883,REEP2,6.540575980531108,PGP,6.343633050808268,TUBG2,6.283081241996806
1138,ATP13A3,ETF1,8.431750215088677,VMP1,8.271955885430067,EIF4E,8.235501034582892,SLC25A37,7.888560847399168,TM9SF3,7.839610832698847
1139,ATP13A4,AQP4,5.881843103695263,ARHGEF26,5.111155184034604,KAT2B,5.073720360158488,CTH,4.9239354696447375,PRPF40B,4.783814813905135
1140,ATP13A5,ATP13A4,4.295695362423809,COX10,3.8358835622210146,GTF2H2,3.8211970392309587,CLPB,3.719429690037746,MAP3K12,3.5084001854155
1141,ATP1A1,ATP1B1,8.818988678383,CANX,8.791342317593775,TM9SF3,8.716939282452463,HSPA9,8.709185321190033,PKM,8.522570692137739
1142,ATP1A2,PNPLA3,5.3976991929011024,RANBP3L,5.355770539713865,MRAS,5.28668783713186,SLC6A1,5.280622983720738,LRP1,5.150503117201417
1143,ATP1A3,MAST1,7.462829077099432,MAST1,7.450835742816306,SLC25A4,7.349421745572547,SDHA,7.119555557377189,SLC24A3,7.0765170153036205
1144,ATP1A4,LDHD,4.776153556701585,ARSA,4.2990536459918145,DLAT,3.9317207618618646,CHAC2,3.7892176260965176,TSSK6,3.6597734867826612
1145,ATP1B1,GNAS,9.606254555185284,GNAS,9.606254555185284,GNAS,9.606254555185284,GNAS,9.606254555185284,ARHGAP5,9.431341918127485
1146,ATP1B2,RHOBTB3,6.265447970924713,SALL1,5.198633326522963,MRPL28,5.044304047083598,MRAS,4.889750443371325,OAZ2,4.832525533829206
1147,ATP1B3,ERP44,8.664795284422945,GHITM,8.355515329162591,VDAC1,8.016422500043834,SRSF7,8.013254172713847,VDAC3,7.806859625323431
1148,ATP1B4,FKBP6,5.568230497102551,NBPF20,5.554001331667054,SCRIB,5.317864431393983,TRIM72,5.28616218348856,RGSL1,5.083253902784566
1149,ATP2A1,PYGM,7.414133878837414,EEF1A2,7.061062294463319,WDR83,6.786560370252021,RPL10L,6.5128901737238785,BLM,6.332990159476963
1150,ATP2A2,KPNB1,9.869273241420176,PSMD1,9.65294523768682,RAB1A,9.579729159359346,CUL3,9.286701828047706,STT3B,9.173548898197964
1151,ATP2A3,SF3A2,6.952074726726652,TIMM17B,6.746570296253406,HCFC1,6.66900522798654,SHKBP1,6.64570645113666,DHPS,6.473092884522945
1152,ATP2B1,DHX36,9.30245197204562,WNK1,9.130152383270103,RBM39,8.790565532038109,ATP6V0B,8.789283321300637,REV3L,8.703113301713929
1153,ATP2B2,ATP2B2,10.760447339297366,ATP2B2,10.760447339297366,TRMT11,6.947849248000219,TRMT11,6.929002579841018,PRMT8,6.524499222227975
1154,ATP2B3,MLYCD,7.3029432599946755,OGDHL,6.368542832524952,PIP5K1C,6.355587723046277,CLUH,6.227426927379112,COG8,5.954408965183354
1155,ATP2B4,HUWE1,8.540638781416048,LRBA,7.530324918515111,CDS2,7.153488803445485,XPR1,7.04704138863268,KDM5A,6.929261019408726
1156,ATP2C1,NF1,9.208160555198374,GSK3B,8.928489996786402,DOCK4,8.808308446078607,PICALM,8.676491078983211,UBR2,8.548555383482013
1157,ATP2C2,SLC35A3,6.535785193494752,NMNAT3,6.225289567951406,METTL2A,4.2526059965681995,EPN2,4.0946910028887915,NDUFAF1,3.8440658056095973
1158,ATP4A,ATP4B,5.058090472293893,FBXO48,4.612002998882613,COX7A1,3.3337101698791116,DHODH,3.193529458850152,CRX,2.9238535910483634
1159,ATP4B,MLLT1,5.524321114410681,SCARB1,5.4775369567371,ATP4A,5.058090472293893,RAB3B,3.930854909525528,ATP6V1G3,3.8922367729020753
1160,ATP6AP1,TEX264,10.258426830394363,ATP6AP2,9.322365479345335,TMEM9B,9.095045799969661,M6PR,9.05251545797496,ATRAID,8.94469388682298
1161,ATP6AP2,NDFIP1,9.543026160240348,OCIAD1,9.444906446037926,LRPAP1,9.373286844800784,ATP6AP1,9.322365479345335,ITM2B,8.908292451846672
1162,ATP6V0A1,ATP6V1B2,10.416169219436265,ATP6V1A,9.159439119911381,ATP6V0B,8.931427445097633,CSNK2A1,8.924945910733566,AP2B1,8.612933319616243
1163,ATP6V0A2,ATP6V1A,10.570732407402378,ATP6V1D,10.526504488730865,ATP6V0C,10.351613811059263,ATP6V1F,10.135065214919674,ATP6V0B,10.006335390664233
1164,ATP6V0A4,RDH13,4.6382804309490275,GPT2,4.636752997236013,EXOSC2,4.547607776976351,DLAT,4.517720667117299,ATP13A1,4.421598371152353
1165,ATP6V0B,ATP6V0C,11.105768026359419,ATP6V1A,11.01329530169943,ATP6V0D1,10.990210950461124,ATP6V1D,10.965949266673515,ATP6V1F,10.78144616110861
1166,ATP6V0C,ATP6V1D,11.228504551817224,ATP6V1A,11.174702239287775,ATP6V0B,11.105768026359419,ATP6V1F,10.94618107679156,ATP6V1H,10.764105643668298
1167,ATP6V0D1,ATP6V1D,11.151894992515015,ATP6V0B,10.990210950461124,RAB5C,10.984689915971375,ATP6V1E1,10.940609247411995,ATP6V1F,10.860766255018532
1168,ATP6V0D2,SEC11C,5.109925834692714,AK2,4.30445786656335,AKR1C2,4.179772080278503,ATP6V0A4,4.162294984810149,CYCS,4.016876349664164
1169,ATP6V0E1,TMEM59,9.564077738353733,ANAPC16,9.221776134799427,SERF2,8.892335308606357,CD164,8.740821006490465,S100A11,8.722599585281328
1170,ATP6V0E2,SCOC,9.09926129301591,APBB1,8.880399829269342,TMEM9,7.901914392581196,CUEDC2,7.594968604774109,TCEA2,7.42669480173095
1171,ATP6V1A,ATP6V1D,11.443713801935017,ATP6V0C,11.174702239287775,ATP6V0B,11.01329530169943,ATP6V1F,10.95949298916998,RAB7A,10.639453221964198
1172,ATP6V1B1,RBM42,7.012257330945085,ANAPC2,6.830251270105846,BYSL,6.28566876942145,NFU1,6.117491453825114,ATP6V1E1,6.068589360307989
1173,ATP6V1B2,CLTC,10.913597461021268,VPS35,10.776912094944258,ATP6V1A,10.57121803481646,ATP6V0D1,10.516953990379166,ATP6V1E1,10.494782562693496
1174,ATP6V1C1,RAB1A,10.67643614436936,ATP6V1E1,10.64201898683457,ATP6V1B2,10.426702079526532,USP14,10.315157563667935,AZIN1,10.301899216550538
1175,ATP6V1C2,PNO1,4.7289194130623695,RPF2,4.629193948632107,DNPEP,4.473082057056751,BYSL,4.052457533360368,SLC33A1,3.9371757384840773
1176,ATP6V1D,ATP6V1A,11.443713801935017,ATP6V0C,11.228504551817224,ATP6V0D1,11.151894992515015,ATP6V1F,11.01329530169943,ATP6V0B,10.965949266673515
1177,ATP6V1E1,ATP6V0D1,10.940609247411995,ATP6V1D,10.794766871636277,RAB1A,10.728842628883442,PSMD4,10.6717297496267,ATP6V1C1,10.64201898683457
1178,ATP6V1E2,EIF5AL1,7.495984504266518,COX11,7.353074539884714,NKAP,6.904455482703765,NCBP2,6.8815716558791,PRPF4,6.84431973697045
1179,ATP6V1F,ATP6V1D,11.01329530169943,ATP6V1A,10.95949298916998,ATP6V0C,10.94618107679156,ATP6V0D1,10.860766255018532,ATP6V0B,10.78144616110861
1180,ATP6V1G1,VDAC2,10.194186010908007,GHITM,9.86949884803157,MYL12B,9.778869961875323,MYL6,9.663668696860583,SAP18,9.533008314477495
1181,ATP6V1G2,FITM2,6.529849425194158,KLC2,6.333416961576349,SERP2,6.0034235512329195,DIRAS1,5.832290325902566,VAMP1,5.6981784398872755
1182,ATP6V1G3,SLC12A1,5.519375823400195,NUDT14,5.3548477693517125,GTF2H5,4.917417296955945,LGALS4,4.658404610660293,MRPS33,4.355481446650574
1183,ATP6V1H,ATP6V0C,10.764105643668298,ATP6V1D,10.63667911399329,ATP6V1A,10.582876801463842,ATP6V1F,10.539834951440284,ATP6V0B,10.495448043603487
1184,ATP7A,EMC1,8.72229415599087,GUF1,8.46780879793571,NUP155,8.10386401693895,DDX19A,8.052217740703222,GTF2H2,7.938722408534481
1185,ATP7B,PIGM,7.229114361769744,PIGN,7.010524346350524,MTOR,6.680244293326098,WDR12,6.675742477739173,CPSF1,6.5688977399390485
1186,ATP8A1,MAPRE2,9.475971025269104,VTI1A,9.112763853000674,ZDHHC20,9.007211300953596,DIS3L2,8.973550075533954,CDK13,8.638943785022295
1187,ATP8A2,MTMR7,8.367856089365265,STXBP1,8.1607326851404,ENO2,7.648261085880595,TARBP1,7.288928335304368,TRMT11,7.108915870267997
1188,ATP8B1,TMEM30A,8.969940105844165,PREP,6.49012607515055,INSR,5.927695229938824,ELF3,5.693475735683061,ARFGEF2,4.99708009008754
1189,ATP8B2,UPF1,8.624295782190718,ACSL6,7.595999361572545,CPSF2,7.538274000266045,NAT10,7.152627000648966,SF3A1,6.955092297165869
1190,ATP8B3,RGS9BP,5.538603397918848,FBXO48,5.156472179381668,SLC25A20,4.4825902877692725,CACTIN,4.441057889513734,HYLS1,4.439659739901321
1191,ATP8B4,SSH1,5.8983731764278815,RAB8B,5.8614529210249104,BMP2K,5.770271412870304,TTC17,5.516433773401522,STK3,5.38896308527728
1192,ATP9A,NF1,8.240296213752691,LRBA,7.7416426517225245,ATP6V1A,7.724405024011,GFPT1,6.979671644146574,MAPRE3,6.53676698233174
1193,ATP9B,WDFY3,9.499334766284434,PI4KA,9.350597619281748,PAN3,9.29122248217225,GSK3B,9.266024380183762,SND1,9.074399749703769
1194,ATPAF1,SDHC,8.10876314615545,TMX2,7.951993133740281,ACO2,7.888148330923329,PCID2,7.774545864104126,STK25,7.6945995038703785
1195,ATPAF2,TAF12,9.429573876806733,EXOSC1,9.373270937383037,PCID2,9.301696056283191,GRPEL1,9.211246753628199,ELOF1,8.884724487903396
1196,ATR,ATR,11.008024025570503,ATR,11.008024025570503,TAF2,8.772793619656591,NAA15,8.714139395633294,TAF2,8.57833027092302
1197,ATRAID,RPS19BP1,10.065241580522228,HAX1,9.86155871253219,NDUFA1,9.639314927257288,NDUFC1,9.564077738353733,MEA1,9.503961583204847
1198,ATRIP,SYCE2,7.872215561732348,AANAT,7.811453309440291,ZNF414,7.613331873984237,BRAT1,7.488739330887469,RPP14,7.318985646989768
1199,ATRN,TAOK1,9.646794952893641,WDFY2,8.441884915374095,PTCD3,8.395206051147323,CLASP1,8.263038850242781,ARHGAP35,8.255456058273134
1200,ATRNL1,MYT1L,8.199477077980879,CACNA1C,8.171253337934123,CACNA1D,8.166966412147042,MPDZ,7.873179576516992,SNAP91,7.298719870481234
1201,ATRX,SFPQ,9.738982830396123,MACF1,9.713049352283164,SON,9.699286004203648,ARID4B,9.630041076910937,ARID1B,9.620617742831337
1202,ATXN1,TANC2,9.247567730315815,TRIO,9.233272138956385,UBR5,9.150560678057479,SLCO3A1,9.058033486501426,ARID1B,9.029939128146967
1203,ATXN10,XRCC5,8.607588625553312,CLNS1A,8.513516610762181,UQCRC2,8.437993005671068,NDUFA10,8.419912379342486,TTC17,8.310035112273592
1204,ATXN1L,LIN28A,7.449266538317205,PATL1,7.401217306029882,PPP1R9B,7.364307047867554,USP30,7.327543966862097,PPP1R8,7.247201851152824
1205,ATXN2,IGF1R,9.248477141553481,MACF1,9.237587639085456,SPAG9,9.178704194060455,ARID1B,9.11115400827006,ZFR,9.102952431174309
1206,ATXN2L,HNRNPL,9.130257132191222,TCF3,7.8180063760895555,RELA,7.785505357635966,HNRNPUL1,7.5995094963398655,CSNK1G2,7.5297685426624295
1207,ATXN3,GOSR1,8.134844855245362,ACTR10,7.8852433952987875,DENND6A,7.751186816457501,NSRP1,7.433408399395105,FRA10AC1,7.183416448982527
1208,ATXN3L,CWC25,2.601607589174469,LARP7,2.434071638693592,SMC1A,2.3335545481718203,NUP43,2.2528292514762787,ATXN3,1.8390923611580394
1209,ATXN7,TADA3,8.409263375274122,TAF4,7.983958219582371,ATXN7L3,7.79881530575763,RLF,7.714881388225208,CCSER2,7.64611662968003
1210,ATXN7L1,ZNF148,8.522437109129053,MGA,8.364810429979375,RBM33,8.142176258914622,FAM168A,7.701651197561692,TAB2,7.694830923654827
1211,ATXN7L2,CCDC142,7.737552142602592,OR10G3,7.200665493564933,FBXO48,6.821755281313201,PROB1,6.751903400404023,SDHAF1,6.297491769778221
1212,ATXN7L3,TADA3,9.782921365170726,TAF7,9.38986690228216,TAF4,9.321508812610825,ENY2,8.889686377742963,SUPT3H,8.690659621182862
1213,ATXN7L3B,MRFAP1,10.350960640202006,BEX4,9.797104892620872,EPM2AIP1,9.442037234887826,ZKSCAN1,9.144542458228711,MRFAP1L1,9.002118162996407
1214,AUH,EXOC4,8.001503812128437,FRYL,7.590942828994774,VTI1A,7.293347444684405,WWOX,7.260335589412667,TBC1D5,7.237343282465641
1215,AUNIP,C1orf141,8.337793814105565,ZNF526,8.316886682800675,BANF2,8.252942399947193,RHOXF1,8.079937127018319,C20orf144,7.889409982280621
1216,AUP1,CRELD2,9.426401379711859,ACADVL,9.351809654612099,TMEM147,9.180409478689818,ILF2,8.977614616715615,LRRC59,8.899778101959338
1217,AURKA,TUBA1C,10.704262101507489,CCNB2,10.105849638162764,CCNB1,10.049005734120032,MAPRE1,9.941772908573142,CDC20,9.93260973403869
1218,AURKAIP1,NOL7,10.9636086310979,RPS19BP1,10.908781960089316,COA3,10.175606511071377,COX7A2,10.122474965520434,NDUFA1,10.11064491745121
1219,AURKB,TOP2A,9.788791084551937,DTYMK,9.649860121696872,RRM1,9.568526371872313,SMC2,9.564054950508549,PSMC3,9.550686776811421
1220,AURKC,GCDH,7.552945115032461,U2AF1L4,7.042772245983217,U2AF1L4,7.022212244354996,PIGO,6.909640795895395,KDELR3,6.901779673080571
1221,AUTS2,KANSL1,8.878612110869607,EFNA5,8.760889431633517,PTPRG,8.754329314427372,RYBP,8.719971730131688,PCGF5,8.675584822294892
1222,AVEN,CAAP1,7.355337924317562,SLX4IP,7.130546277414828,ZNF652,7.095422941299954,PPP1R14B,6.91991261917341,OTULIN,6.599154170217657
1223,AVIL,METTL1,6.479945254244061,MSH4,6.43769447737839,CDK5RAP1,6.380036718621401,APBB3,5.826705335628318,ANO7,5.598935113367851
1224,AVL9,AKT3,8.1231017450217,TRIP12,8.00108238000151,PIGN,7.985567693332786,TRAPPC8,7.975579008560303,WDR37,7.946080760356557
1225,AVP,GADD45G,5.888845207432765,ANKRD9,4.645518780929272,COL9A2,3.6436208761919735,CD200,3.6046548960200306,PLXNB1,3.5738284031141117
1226,AVPI1,SERTAD3,9.725197204379864,GPR87,9.617916466905937,ANKRD37,9.559910114573412,PLAUR,9.05376884433995,TMEM52,8.640458758676072
1227,AVPR1A,SEMA6B,5.746658651603388,SPRY4,5.384854346494958,LDLR,5.269496876977156,NR4A2,4.896387283564762,PDGFA,4.507766191527232
1228,AVPR1B,SLC25A18,5.058392491036469,TMEM150B,4.970661839575107,ZNF367,4.455922039398859,ETV3L,4.4129717954096686,ARVCF,4.282278283016748
1229,AVPR2,ACOT4,5.752420198021746,ILDR1,5.550021116445955,MPI,5.54637854466807,AVPI1,5.473045043984429,IL17RC,5.412221705834282
1230,AWAT1,DNLZ,5.069991676644074,AURKC,4.990596594253265,GMPPA,4.089868056772168,EXOSC2,4.057442045376419,ZSCAN21,3.925897580804254
1231,AWAT2,COG8,5.214273835216563,SCO1,4.790327632745626,TFB2M,4.310676135716529,DPH5,4.203367147906376,RAE1,4.13686556819521
1232,AXDND1,GEMIN6,3.4666434468331504,HNF1A,3.1854529430910232,CCDC62,3.1485005636149066,CCDC15,3.0881660998757026,EFCAB6,3.058620004191628
1233,AXIN1,APC2,10.686770922210362,APC2,9.771850849754617,MAPK8IP2,8.481686220541784,MED15,8.364661660117942,KCTD10,8.221693474555474
1234,AXIN2,ZC3H12D,6.4836510026104435,SMO,6.283159855076015,PLCG1,6.245025570249409,IGDCC4,5.69307855590772,C1orf198,5.631845187080029
1235,AXL,MSR1,7.099953488114288,SLCO2B1,6.585957039523349,PCOLCE2,6.422948163838565,MS4A6A,6.384524647021481,F10,6.356605366573885
1236,AZGP1,WFDC2,8.443789069400248,PIP,8.424085734506539,TNFRSF12A,7.611965670191889,GJC3,7.503808044339948,S100A16,7.42373040838433
1237,AZI2,THEMIS2,9.213103109006507,SNX10,8.770410515032673,FAM204A,8.700673379860762,FBXL3,8.106196256065239,SLC31A2,7.998349679472569
1238,AZIN1,ATP6V1C1,10.301899216550538,HSPH1,9.770227930680518,PFKFB3,9.683952344564403,DNAJA4,9.530441894652014,PAPOLA,9.52236041205443
1239,AZIN2,COX10,7.802171823361678,KAT2A,7.697622843191077,PIGK,6.731132831559986,RHOT2,6.586759322468955,APBB1,6.564940286115949
1240,AZU1,MS4A4E,9.439467234684297,DEFA3,7.675590428330012,DEFA4,7.439150409605494,MT1H,7.293517064738943,KLK3,7.180437055783738
1241,B2M,S100A4,10.778263775883723,IL7R,10.71761400257191,CD74,10.150744967759236,CST3,10.002541622689156,IFITM2,9.938556811226444
1242,B3GALNT1,ARV1,6.410094727340588,RPS6KL1,6.176595088543877,CBLL1,5.9270384726848455,STK25,5.849185357201568,WDR12,5.526607988981566
1243,B3GALNT2,SENP2,6.196461026352744,JMY,6.124329379515155,FBXW2,5.735700221770873,XPO4,5.710098113297915,WWC1,5.641822193163383
1244,B3GALT1,SOCS5,7.0847519688075025,NOMO3,6.595125044174744,HTR1F,5.536689059611103,ZNF512B,5.317333078011019,GREM1,4.8795595543041905
1245,B3GALT2,RAB3B,5.1711347762564035,SNX16,5.013765129774344,FBXO30,4.9696445288084234,RAB23,4.783497170146946,SYDE2,4.744864299522569
1246,B3GALT4,RIPK3,5.749608110514395,SURF1,5.6750881114758975,C6orf47,5.660276166111929,ZMAT5,5.504481427190052,TMEM134,5.144057412971613
1247,B3GALT5,MIER3,4.945076665757563,ZC3H12C,4.226121195688971,TFAP2E,4.142964782680947,TRIM71,4.028438279730503,CCNYL1,4.0274617224098215
1248,B3GALT6,NXT1,8.091897986108362,ARFIP2,8.021290397202982,NT5C3B,7.79129250717284,IPO13,7.698956011543026,GIT1,7.647832690652995
1249,B3GAT1,AGPAT4,7.413310911222209,DGKZ,7.350671571776297,EPN2,6.072325681181749,PLEKHG5,5.891415207636293,TMEM184B,5.490673895603344
1250,B3GAT2,CISD1,5.357240252570315,NDST4,4.554750622048405,ASNSD1,3.9564524839909647,VARS2,3.4520432240163594,SDHAF4,3.2962660874711656
1251,B3GAT3,CRELD2,9.692743048376137,MYL6B,9.671293320044201,EMC7,9.607764149699166,NABP2,9.200574688997467,MCRS1,9.086514961337953
1252,B3GNT2,UHRF1,7.095993271271636,F2R,7.088578216552155,C16orf87,6.828888893989132,CRIPT,6.783988121481105,SMNDC1,6.713788631958695
1253,B3GNT3,B3GNT6,7.18816781083385,B3GNT6,6.866917785392928,ILVBL,6.621122911530344,HEMK1,6.570819772454403,CBLC,6.220790109949847
1254,B3GNT4,TSGA13,6.054509594420227,FBXO48,5.656192622842692,LIN28A,5.386999477803519,OR1I1,5.232253265072577,KLF17,4.959689507717567
1255,B3GNT5,GPATCH11,7.758116975410444,FEM1C,7.250937156070967,TMED5,6.973934437047669,RBM47,6.634902753282592,MCL1,6.500231356906617
1256,B3GNT6,B3GNT6,10.779294007456567,B3GNT6,10.779294007456567,B3GNT3,7.18816781083385,B3GNT3,6.866917785392928,NOMO2,5.38588265436829
1257,B3GNT7,ASL,6.96128616087898,FICD,5.862946845582252,AVPI1,5.682562273171955,AXL,5.493963517610402,ACOT4,5.073367859492065
1258,B3GNT8,B3GNT8,11.118534034322181,B3GNT8,11.118534034322181,SOX15,7.0242922903186304,ACD,7.017149681711997,CCRL2,6.981095293931898
