,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
5427,GAS2L2,KIF1C,4.406557785874799,ZNF426,4.079311093292314,HDAC6,4.051897757788022,C2orf68,4.0082077543280565,PIWIL3,3.91654441373558
5428,GAS2L3,RP2,5.827767898425435,GNB4,5.233241184676102,LONRF3,4.888004490668927,RENBP,4.529917795644113,FAM151B,4.270347775087848
5429,GAS6,CCND1,6.785521307606635,SLC25A4,5.937421240442603,HERPUD1,4.984807831668458,IGFBP4,4.941117828208492,CAV1,4.9094211590316545
5430,GAS7,RNF130,7.418598024408878,CREBBP,7.131614668348321,DPYSL2,7.052801328773482,ZNF106,6.955997987773951,PTPRE,6.90802465064144
5431,GAST,FBXO48,5.717257889673759,MAB21L3,5.204971182437302,TRPT1,4.274631108760394,MORN2,4.146131098584026,PRRG3,3.827451073346632
5432,GATA1,UROD,6.866047980650493,CCNDBP1,6.730694636598051,HAGH,6.530234620722917,HPS1,6.412871278095166,CUEDC2,6.189281260388285
5433,GATA2,CTNNBL1,6.365754607697165,HDC,5.812347897204272,CPA3,5.459401202586513,FADS2,4.90513782535911,TPSAB1,4.857164488226598
5434,GATA3,RHBDD2,6.914877984517513,FAM177A1,4.16069443307068,GORASP2,4.056181091460568,CALB2,4.0013544204519835,IL2RG,3.8771377439481602
5435,GATA4,KIFC3,4.709817809891029,CCDC8,3.770911068869029,GATA6,2.8320043278470295,COL4A5,2.475630966291234,GAS6,2.3068676195929365
5436,GATA5,MOSPD3,5.368594528728544,FOXH1,4.928267827190855,AMHR2,4.5102144607504036,ECSIT,3.8257377398776136,HSPBP1,3.5670243860558584
5437,GATA6,FBLIM1,5.140721177349118,AMOTL2,4.826324485784269,PARD6B,4.783491149058813,PAK4,4.017631088407657,MACROD1,3.699807729904772
5438,GATAD1,BRI3,6.9354379861457325,BRI3,6.6638746313063395,SPG7,6.443711280537495,CSNK2A2,6.382031275652839,C15orf40,6.36061460729011
5439,GATAD2A,HDAC2,7.8023847214689654,HDAC1,7.8023847214689654,MTA2,7.765548051885073,GATAD2B,7.703868047000416,MTA1,7.6875913790447425
5440,GATAD2B,HDAC2,7.8023847214689654,HDAC1,7.8023847214689654,MTA2,7.774114719230164,MTA1,7.771544719026636,MTA3,7.722714715159617
5441,GATB,QRSL1,7.21128467465767,ARV1,7.13247133508283,GATC,7.017677992658608,MECR,6.885751315544203,PCCB,6.688717966607104
5442,GATC,QRSL1,7.189868006294942,GATB,7.017677992658608,TARDBP,6.734121303536088,HECA,6.589344625404046,EXOC8,6.4539912813516045
5443,GATM,IDH1,7.365484686869312,SLC40A1,6.905454650437912,SNX5,6.885751315544203,BNIP3,6.764104639243907,CNDP2,6.627037961722448
5444,GBA2,MTMR4,6.714417968642378,FXR2,6.453134614617095,CEP170B,6.348621273006983,ZSWIM8,6.219264596096105,ZNF576,6.209841262016504
5445,GBE1,ZFAND6,5.6949845545765205,SAMD4A,5.6410145503024465,WDPCP,5.575051211745244,CBLB,5.5390712088958605,IMMP2L,5.5322178750197875
5446,GBF1,PSME4,6.775241306792526,SPPL3,6.6441712964126305,FOXK2,6.581634624793464,BIRC6,6.435144613192404,HECTD4,6.40944461115713
5447,GBGT1,FAM89A,6.562787956634263,ZNF524,6.525951287050371,WDR18,6.328917938113272,SLC39A3,6.307501269750545,MED11,6.167864592025557
5448,GBP1,PSME2,6.830924644535619,LAP3,6.624467961518921,PSMA4,6.584204624996992,CXCL11,6.263811266290579,UBE2L6,6.139594589786756
5449,GBP2,ACOT9,7.055371328977009,ACTR3,6.385457942590874,OPTN,6.173004592432612,UBE2L6,6.161867924883993,CASP4,5.8851645696375465
5450,GBP3,GBP3,6.944004653490824,GBP3,6.944004653490824,B4GALT4,5.8526112337262,APOL6,5.22638785080003,RNF19B,5.201544515499266
5451,GBP4,NUB1,7.5145446986739,PSME2,6.988551323685298,LAP3,6.942291320021805,IFI35,6.684434632934559,GBP5,6.44885128094455
5452,GBP5,TIGIT,6.905454650437912,IL10RA,6.589344625404046,GBP4,6.44885128094455,NUB1,6.138737923052247,APOL6,5.7626612266027415
5453,GBP6,DPYSL5,4.336311113645051,XAB2,4.324317779361923,CTNNBIP1,4.113577762672679,SERPINB13,3.6835310619490986,RAET1E,3.4805010458704357
5454,GBP7,MAB21L3,6.533661287660953,ZNF556,6.041077915318207,BCDIN3D,5.91086457167282,FBXO48,5.557917877055061,NPIPA2,5.115021175313845
5455,GBX1,FBXO48,6.710991301704342,BCDIN3D,5.357457861179927,GEMIN6,4.7457978127404115,HSCB,4.695254475404373,NPIPB8,4.5025044601398205
5456,GBX2,FBXO48,6.111324587547955,BCDIN3D,5.266651187321958,TPRG1L,5.002797833093149,MANEA,4.950541162288093,NACAD,4.717527810501611
5457,GC,GC,6.954284654304933,GC,6.954284654304933,FGG,5.768657893744305,FGG,5.689844554169466,SERPINC1,5.57762121194877
5458,GCA,UBE2D1,7.475994695620988,ALDH2,7.118764667330685,CAPZA1,7.081071331012282,LSM6,7.0450913281629,ATG3,6.979984656340207
5459,GCAT,POLD2,7.657608043336923,GAMT,7.613918039876958,IFRD2,7.5787947037620835,SIGMAR1,7.559948035602883,TRIAP1,7.547098034585246
5460,GCC1,DDX51,6.421437945440258,ETAA1,5.956267908601803,TADA2B,5.9254279061594755,MTO1,5.916861238814384,CNEP1R1,5.6470112174440095
5461,GCC2,PRRC2C,7.7201447149560884,DDX24,7.53424803356761,ANKRD12,7.501694697656262,UBXN4,7.490558030107644,ARID4B,7.475994695620988
5462,GCDH,ELOF1,7.637048041708704,WDR18,7.603638039062848,ERAL1,7.538531367240155,MRPS7,7.53424803356761,GPS1,7.508548031532336
5463,GCFC2,SLC25A32,6.456561281555132,VAPB,6.280944600980762,RNF111,6.12588792203461,WDR12,6.0950479195922815,MRPL19,6.078771251636608
5464,GCG,PLA2G2A,3.800894404576849,INSL5,2.9776376727135805,CSH1,2.398530960185413,TPPP3,2.395104293247377,SCRG1,2.308580953061955
5465,GCGR,BCDIN3D,5.3840145299497095,HEMK1,4.580461132980151,HHATL,4.068174425743695,LIMK1,4.038191090035876,PLA2G4B,4.009064421062566
5466,GCH1,SLC2A6,6.071917917760536,FUT4,5.46111453605553,PTS,5.3497478605693445,IRGQ,5.2546578530388315,TRIM69,5.103884507765226
5467,GCHFR,COX14,7.49398469704568,ECH1,7.303804681984655,SEPHS2,6.852341312898347,DGCR6L,6.803511309031327,RPS19BP1,6.639887962740084
5468,GCK,GCK,7.404891356656732,GCK,7.404891356656732,MPI,6.689574633341613,QTRT1,6.608191293563247,QTRT1,6.585061291731501
5469,GCKR,SLC25A18,5.6273078825503005,PC,5.388297863622254,HAO1,4.7732111482447035,RAB4B,4.769784481306668,ABCG5,4.7535078133509945
5470,GCLC,GCLM,7.29009801423251,BROX,6.669014631713395,RAP2B,6.062494583680936,PSME4,5.406287865046947,BICD2,5.243521185490213
5471,GCLM,GCLC,7.29009801423251,PTS,6.095904586326791,PSMD11,5.700981221718085,DNAJC3,5.422564533002619,OPTN,5.396007864232836
5472,GCM1,ISM2,4.882864490261872,GAS2L1,4.781777815589795,HTRA4,4.536771129520186,HSD3B1,4.2112377704067185,PDIA5,3.7537777341788465
5473,GCM2,PBXIP1,3.59443772156015,TMA16,3.425674374861852,SPATA12,3.361424369773667,LAMTOR3,3.171244354712642,NME3,2.9322343357845972
5474,GCNT1,TEP1,4.409127786078327,ANXA4,4.33716778037956,EFCAB13,4.2994744440611585,SNX18,4.264351107946284,ZNF117,3.6184243901264055
5475,GCNT2,PPTC7,5.067904504915842,PPTC7,5.067904504915842,PPTC7,5.067904504915842,ARHGAP31,4.643854471333826,ARHGAP31,4.643854471333826
5476,GCNT3,PPP1R3B,4.558187797882914,SHROOM1,4.324317779361923,FBXO48,4.2926211101850855,TIMM8A,4.274631108760394,LDHD,3.9670877510716185
5477,GCNT4,SGTB,6.141307923255774,OTUD3,6.0676345840879895,PRMT8,5.165564512649883,ZNF549,4.289194443247049,FBXO3,4.243791106318065
5478,GCNT7,FBXO48,6.150731257335375,ANAPC2,5.824341231487399,GMEB1,5.523651207674696,UCK1,5.463684536259057,C20orf144,5.336897859551708
5479,GCSAM,RNF138,5.28464118874665,ASF1A,5.251231186100795,NPIPB4,5.135581176942063,FAM76B,5.129584509800499,CEP135,5.064477837977806
5480,GCSAML,SELP,1.8348442488784096,RASL10B,1.7003475715604772,SELP,1.5846975624017454,RRP8,1.5435775591453074,MRPL52,1.4433475512077398
5481,GCSH,MRPS26,7.6807380451686695,TIMM13,7.6738847112925965,NENF,7.60192470559383,MRPL36,7.588218037841684,GADD45GIP1,7.588218037841684
5482,GDA,GDA,7.107627999782066,GDA,7.107627999782066,CLIP1,4.945401161881038,CCNYL1,4.6181544692985526,TMEM132D,4.192391102247518
5483,GDAP1,KIF1B,7.134184668551849,NTRK3,6.735834637005106,ERC2,5.984537910840604,ENOX1,5.935707906973585,TMEM108,5.879167902495983
5484,GDAP1L1,ZNF445,5.978541243699041,MLYCD,5.923714572690456,ZNF585A,5.257227853242359,CAND2,5.084181172871515,FAM219A,5.026784501659405
5485,GDAP2,C2CD3,6.760677972305871,TMEM127,6.6912879668106315,TRAPPC11,6.256957932414506,SLC25A40,6.255244598945488,METTL14,6.146447923662829
5486,GDE1,YIPF3,7.532534700098592,TMEM9B,7.441728026240624,ACP1,7.4297346919574965,MIEN1,7.339784684834038,LRP10,7.236984676692944
5487,GDF1,TP53,5.310341190781924,RRP7A,3.697237729701245,SMU1,3.5995777219672043,RBMX2,3.59443772156015,MRGPRG,3.459941044242217
5488,GDF10,OSR1,5.095317840420135,ADH1B,5.029354501862932,C7,4.7055344762184825,BOK,4.677264473979682,NR2F2,4.476804458104548
5489,GDF11,ZNF844,6.02908458103508,PURB,5.443124534630838,SALL2,5.11930450898639,UTP14A,4.734661145191794,DIS3,4.733804478457285
5490,GDF15,TOB1,6.148161257131847,CLDN4,6.143021256724793,BHLHE40,6.140451256521265,ELF3,5.9931045781856955,ID1,5.8851645696375465
5491,GDF2,PTGDS,2.8953976662007053,MYF6,1.9170842553912855,CLEC18B,1.705487571967532,STAB2,1.5495742262868715,F2,1.5110242232339608
5492,GDF3,HAAO,5.658147884992629,NAT2,5.52964787481626,NAT2,5.307771190578397,CGRRF1,4.674694473776155,GEMIN6,4.672981140307137
5493,GDF5,TEAD4,5.008794500234713,EGLN2,4.717527810501611,GALNT15,4.621581136236589,PCK2,4.344021114255633,DAPK3,4.277201108963921
5494,GDF6,TMEM200B,6.027371247566061,NTN3,5.146717844490682,ZNF526,4.476804458104548,ESCO2,4.206097769999665,KCTD19,4.191534435513009
5495,GDF7,KCNA7,4.906851158828127,TLR6,4.117861096345224,ZNF865,3.9379610820983086,ADAMTS7,3.666397727258916,C5orf24,3.655261059710298
5496,GDF9,C20orf144,6.7589646388368525,FOXH1,5.765231226806269,OR2AG2,5.7361045578329595,OR4D9,5.524507874409205,TCP11,5.423421199737129
5497,GDI1,SERINC1,7.008254658579007,WBP2,6.930297985738677,DYNLRB1,6.645884629881648,RAB11B,6.6227546280499014,ARHGDIA,6.602194626421682
5498,GDI2,CCT4,7.796388054327401,EIF3L,7.769831385557618,PPP1CC,7.753554717601944,EIF3F,7.737278049646271,CCT6A,7.722714715159617
5499,GDNF,FBXO48,5.583617879090335,BCDIN3D,5.5596312105240795,OPA3,5.248661185897268,GJC1,4.555617797679386,ARID3B,3.9628044173990724
5500,GDPD1,GLRB,7.012537992251554,BEND6,6.809507976172891,URGCP,6.539657954802517,AMBRA1,6.394881276670475,PIGL,6.349477939741492
5501,GDPD2,FBXO48,6.652737963757721,CRYZ,4.752651146616485,RGSL1,4.613014468891498,ULBP3,4.580461132980151,BOK,4.578747799511133
5502,GDPD3,FBXO48,6.36061460729011,ZNHIT2,5.678707886620847,POLA2,5.483387871152767,EDEM2,5.454261202179457,LDHD,5.378874529542654
5503,GDPD4,ASB4,4.02448442228373,NAA60,3.778621069479611,RBMXL1,3.4042577064991235,NPIPA3,3.2697610291811916,TOR4A,2.9433710033332154
5504,GDPD5,PCBP4,5.585331212559353,CCNJL,5.146717844490682,GBA2,5.126157842862463,ANKRD39,4.323461112627414,ACSL6,4.163264433274208
5505,GDPGP1,UTP14A,6.77095797311998,ZNF526,6.359757940555601,CNOT11,6.044504582256243,PCDHAC1,5.9871079110441325,ZNF354A,5.922857905955947
5506,GEM,PPP1R15A,7.127331334675776,C11orf96,6.554221289289171,IL6,6.078771251636608,CXCL2,5.6367312166299,CSRNP1,5.407144531781456
5507,GEMIN2,GEMIN6,7.654181376398887,RUVBL2,7.469141361744915,DDX20,7.380904688090476,GEMIN8,7.354348019320693,GEMIN7,7.305518015453673
5508,GEMIN4,GEMIN5,7.4228813580814235,GEMIN6,7.3826180215594945,DDX20,7.147891336303995,GEMIN7,7.0545146622425,GEMIN8,7.0433779946938815
5509,GEMIN5,GEMIN6,7.607064706000885,GEMIN4,7.4228813580814235,GEMIN2,7.2129980081266885,GEMIN8,7.191581339763959,DDX20,7.1795880054808325
5510,GEMIN6,MRPL40,7.669601377620051,MRPS7,7.659321376805941,GEMIN2,7.654181376398887,MRPL50,7.64133137538125,GEMIN5,7.607064706000885
5511,GEMIN7,MRPL36,7.59250137151423,GEMIN6,7.552238034992301,KXD1,7.486274696435098,TIMM17B,7.474281362151971,MRPS14,7.446868026647679
5512,GEMIN8,DDX20,7.415171357470841,GEMIN2,7.354348019320693,GEMIN7,7.273821346276836,GEMIN5,7.191581339763959,GEMIN6,7.098204665702465
5513,GEN1,SMC6,7.00568465837548,FBXO30,6.030797914504098,FANCA,5.99824457859275,TOPBP1,5.9048679045312555,CENPL,5.866317901478346
5514,GET4,TIMM23,7.515401365408409,RNASEH2A,7.027101326738208,NFKBIB,6.822357977190528,UBL4A,6.811221309641909,BAG6,6.8000846420932906
5515,GFAP,CELA3A,5.029354501862932,ENTPD2,4.727807811315721,ALX4,4.4151244532198906,VWCE,4.0416177569739125,CPSF4,3.8128877388599762
5516,GFER,HINT2,7.5719413698860105,SURF1,7.205288007516106,EPN1,7.146178002834977,PTPMT1,6.9697046555260975,URM1,6.952571320835915
5517,GFI1,LATS2,5.799497896186634,TOR1AIP1,5.648724550913029,ZNF79,5.367737861994035,TBX21,5.310341190781924,MRPL10,5.147574511225192
5518,GFI1B,MFSD2B,5.815774564142307,MYL4,5.519367874002151,HBQ1,5.300917856702323,EPOR,5.175844513463992,CPOX,5.151857844897736
5519,GFM1,PNPT1,7.433161358895533,TSN,7.405748023391241,EFTUD2,7.000544657968425,NOL8,6.965421321853551,WDR36,6.872044647792056
5520,GFM2,CLPX,6.8386346451462,UBA3,6.788947974544672,NEK9,6.687004633138086,CPSF7,6.591914625607574,C2CD3,6.558504622961718
5521,GFOD1,RAPGEF5,7.469141361744915,ZBTB16,6.938864653083768,INSR,6.501107951749606,SHANK2,6.0333679147076245,HIVEP3,6.011951246344897
5522,GFOD2,DEAF1,6.54651128867859,DDX55,6.144734590193811,TFR2,5.54935120970997,RBBP5,5.469681203400621,ZMYM5,5.381444529746182
5523,GFPT1,HDLBP,7.115338000392647,TM9SF3,7.027101326738208,SLC30A7,6.827497977597583,PAFAH1B1,6.589344625404046,GOLGA3,6.455704614820623
5524,GFPT2,FAS,5.957981242070821,FAS,5.934851240239076,UAP1,5.774654560885869,C1R,5.115021175313845,STAT4,4.606161135015425
5525,GFRA1,LTBP2,4.131567764097371,GLI3,3.9233977476116535,SEMA3E,3.456514377304181,CLMP,3.347717702021522,ANGPT1,3.249201027552973
5526,GFRA2,TXNRD2,3.976511085151219,GPR35,3.8959844121073615,TPRA1,3.556744385241748,NAGK,3.5524610515692028,APOL3,3.219217691845153
5527,GFRA3,OLFML2A,5.235811184879631,SCRG1,4.602734468077387,MPZ,4.421977787095964,CHGA,4.283197776105485,FCN2,4.090447760840932
5528,GFRA4,WDR87,4.088734427371914,MORC4,3.2312110261282805,TMEM216,3.1181310171730763,NCSTN,2.8200109935639017,ZDHHC12,2.7626143223517903
5529,GFRAL,CCDC142,5.34375119342778,ANAPC2,4.967674496978275,MRPL53,4.9162744929077276,FBXO48,4.906851158828127,GCNT7,4.771497814775685
5530,GFY,PPIAL4G,5.499664539108441,INO80B,4.892287824341472,TSGA13,4.783491149058813,FAM98C,4.4151244532198906,TEAD4,4.283197776105485
5531,GGA1,STX4,7.087067998153847,RHOT2,6.924301318597113,PARL,6.912307984313986,TMEM138,6.8951746496238036,CTDSP1,6.746114637819216
5532,GGA2,NAA50,6.044504582256243,IRF8,5.932281240035548,HTT,5.930567906566529,DENND4A,5.926284572893985,ADPGK,5.850041233522672
5533,GGA3,KMT2B,6.484831283793932,TBC1D23,6.443711280537495,PHF12,6.175574592636139,MON1B,6.14559125692832,STAT6,6.13616792284872
5534,GGACT,WDR83,6.353761273414037,MVK,5.812347897204272,MMAA,5.672711219479283,GPR137,5.555347876851534,TGDS,5.5056612062500045
5535,GGCT,RANBP1,7.682451378637688,ECHS1,7.643044708850269,PSMG1,7.6396180419122315,MRPL12,7.634478041505178,MRPS15,7.619914707018522
5536,GGCX,MRPL36,6.418011278502221,KIAA1143,6.216694595892577,HSD17B10,5.9459879077876945,GMPPB,5.887734569841074,MCTS1,5.84233123291209
5537,GGH,PRADC1,7.502551364390771,ZDHHC12,7.441728026240624,TMEM106C,7.43487469236455,FH,7.335501351161493,FDPS,7.30894468239171
5538,GGN,PBOV1,5.621311215408736,ZBTB3,5.4439812013653475,OR7A17,5.277787854870578,NUTM2D,5.163851179180864,IZUMO1,5.121017842455409
5539,GGNBP2,PPIG,7.774114719230164,EIF5,7.705581380469434,RBM25,7.6875913790447425,DDX46,7.598498038655793,SLTM,7.5787947037620835
5540,GGPS1,THAP5,7.613061373142449,TSNAX,7.215568008330215,CHTOP,7.191581339763959,BROX,7.031384660410754,ZNF677,7.009111325313516
5541,GGT1,RETSAT,6.788091307810163,SLC25A20,6.570497957244845,YIPF2,5.635017883160883,OR10G3,5.635017883160883,DNPH1,5.517654540533132
5542,GGT5,RCN3,5.927141239628494,SPR,5.8508979002571815,SHC1,4.9428311616775105,SLC39A13,4.900854491686563,WDR45,4.898284491483036
5543,GGT6,PROM2,5.50137787257746,SMARCD2,4.815187818235651,ACOT13,4.737231145395321,PCYT2,4.714101143563574,GLTP,4.666984473165573
5544,GGT7,FBXO44,6.543941288475062,BRSK1,6.387171276059893,ZFYVE27,6.384601275856365,CENPT,6.1832845932467215,P4HTM,6.118177921424028
5545,GGTLC1,MS4A15,4.083594426964859,TNNC1,3.771767735603538,SCEL,3.3151643661101753,SFTA2,3.029037676784128,SMPX,3.020471009439037
5546,GGTLC2,ZNF556,6.4882579507319695,CHRFAM7A,6.11646458795501,FCF1,5.994817911654715,C2orf68,5.683847887027903,STX5,5.52022454073666
5547,GGTLC3,STARD6,6.179857926308685,PTAR1,4.233511105503956,MSANTD3,3.9568077502575094,LYRM7,3.9011244125144158,DLAT,3.841157741098777
5548,GH1,CHAF1B,4.899997824952054,CRKL,4.865731155571689,ZNF616,4.551334464006842,ZNF419,4.432257787910073,SUPT6H,4.4151244532198906
5549,GH2,ZP3,4.221517771220828,SNX16,3.972227751478673,ZNF26,3.8994110790453975,OR52E2,3.8891310782312885,OR1I1,2.8157276598913556
5550,GHDC,ZNF358,6.639031296005575,ZBTB8B,6.588487958669536,NBPF10,6.472837949510805,PCED1A,6.424864612378294,FAM131B,6.370894608104219
5551,GHITM,NDUFS2,7.780968053106237,PSMA5,7.7758280526991825,PGK1,7.774114719230164,PSMB2,7.767261385354091,XRCC6,7.762121384947036
5552,GHR,XYLT1,6.423151278909276,PDE8A,6.297221268936435,YAF2,6.257814599149015,PDE1C,5.604177880718553,SEC24B,5.245234518959231
5553,GHRH,ZNF845,4.668697806634591,ZBTB8B,3.879707744151688,SRSF1,3.73150439908161,BCDIN3D,3.6372710582856063,HMGCR,3.3228743667207574
5554,GHRHR,FBXO48,5.436271200754765,C12orf43,5.330044525675635,FAM86B1,5.075614505526424,FAM187B,4.945401161881038,CHPF2,4.92398449351831
5555,GHRL,EML3,4.197531102654573,GPT,3.71094439745339,ZNF414,3.493351046888073,PTK6,3.167817687774606,RILP,3.1181310171730763
5556,GHSR,MED11,2.2066376116553696,SRD5A2,2.1980709443102784,PPIC,1.9093742547807033,PHF6,1.7517475756310248,CFL2,1.712340905843605
5557,GID4,ARMC8,7.8023847214689654,GID8,7.8023847214689654,YPEL5,7.8023847214689654,WDR26,7.8023847214689654,MKLN1,7.8023847214689654
5558,GID8,YPEL5,7.8023847214689654,WDR26,7.8023847214689654,MKLN1,7.8023847214689654,RMND5A,7.8023847214689654,ARMC8,7.8023847214689654
5559,GIGYF1,ZNF556,6.485687950528442,EXOSC6,6.430861279519858,RGPD4,6.37003794136971,PGAM4,6.303217936077998,MEX3C,6.208984595281994
5560,GIGYF2,EIF4E2,7.801528054734456,TAOK1,7.691018045982779,TCF12,7.541958034178192,PCM1,7.506834698063318,BPTF,7.461431361134334
5561,GIMAP1,GIMAP4,6.783807974137617,TRAF3IP3,6.771814639854489,FNTA,6.694714633748668,TMEM204,6.5833479582624825,GIMAP7,6.469411282572769
5562,GIMAP2,GMPR2,7.248978010976072,NOB1,7.1924380064984685,DGCR6L,7.189868006294942,GIMAP7,7.115338000392647,NUDT2,7.003971324906463
5563,GIMAP4,IK,7.356061352789712,OSTF1,7.303804681984655,NAGK,7.13332800181734,PSME2,6.884037982075185,CASP1,6.798371308624272
5564,GIMAP5,GIMAP1,6.323777937706218,PLSCR3,6.019661246955479,GIMAP7,5.849184566788163,GIMAP6,5.66671455233772,TRIM69,5.4713945368696395
5565,GIMAP6,GAL3ST4,6.447994614210041,GIMAP4,6.005954579203332,MAT2B,5.734391224363941,GIMAP2,5.671854552744774,GIMAP5,5.66671455233772
5566,GIMAP7,TRAF3IP3,7.481991362762553,TNFSF10,7.119621334065194,GIMAP2,7.115338000392647,CORO1A,7.109341333251084,LCK,6.951714654101405
5567,GIMAP8,NAGK,6.150731257335375,HELB,5.91086457167282,GIMAP1,5.865461234743837,FBXO48,5.838904565974054,GIMAP7,5.834621232301508
5568,GIN1,FBXO48,6.934581319411223,FANCF,6.771814639854489,BCDIN3D,6.680151299262013,NME6,6.46855461583826,TBCCD1,6.406017944219093
5569,GINM1,KDELR1,7.242981343834507,SYPL1,7.0707913301981735,DEGS1,7.062224662853082,DNAJA2,6.952571320835915,BAD,6.842061312084238
5570,GINS1,GINS2,7.801528054734456,GINS4,7.801528054734456,GINS3,7.79724472106191,MTIF2,6.671584631916922,EFTUD2,6.63474796233303
5571,GINS2,GINS1,7.801528054734456,GINS4,7.801528054734456,GINS3,7.800671387999947,SNRNP25,7.706438047203943,NASP,7.679024711699651
5572,GINS3,GINS2,7.800671387999947,GINS4,7.800671387999947,GINS1,7.79724472106191,FBXO4,5.405431198312437,PSMC3IP,5.311197857516434
5573,GINS4,GINS1,7.801528054734456,GINS2,7.801528054734456,GINS3,7.800671387999947,E2F2,6.591057958873065,TMA16,5.771227893947833
5574,GIP,ALPP,4.810904484563106,FBXO48,4.131567764097371,SDSL,3.6466943923652066,SAP25,3.5378977170825476,NANOG,3.530187716471965
5575,GIPC1,MYO6,7.752698050867436,CLTB,6.820644643721509,ARHGEF12,6.775241306792526,CAPN1,6.744401304350197,SH3BP4,6.6030512931561915
5576,GIPC2,LMBR1,4.569324465431533,AKAP1,4.342307780786614,PANK1,4.241221106114539,MAP9,4.058751091664094,HSCB,3.977367751885728
5577,GIPC3,ZNF813,6.129314588972647,ZNF845,5.9314245733010384,NOMO3,5.866317901478346,BCDIN3D,5.700981221718085,ZC3HAV1L,5.612744548063644
5578,GIPR,HSPBP1,6.309214603219562,SLC16A13,4.8014811504835055,TRAIP,4.7732111482447035,GPR153,4.64042780439579,CARD10,4.5025044601398205
5579,GIT1,GSK3A,6.91830465145555,DCAF15,6.574781290917391,TBC1D10B,6.510531285829206,KIAA2013,6.503677951953134,CENPB,6.494254617873533
5580,GIT2,JAK2,6.681864632731031,USP33,6.463414615431205,PTDSS1,6.449707947679059,CDC42SE2,6.316924603830144,TTC17,6.254387932210979
5581,GJA1,SERPINH1,5.717257889673759,CRB2,5.0721878385883885,ATP1A2,4.834891153129361,GATM,4.80576448415605,LIFR,4.674694473776155
5582,GJA10,GJA10,6.878041314933621,GJA10,6.878041314933621,FBXO48,6.376034608511274,SOX12,6.166151258556539,CLUH,5.413997865657528
5583,GJA3,RSPH6A,3.061591012695475,NBPF20,2.851707662740739,CALCR,2.749764321334154,CFL2,2.678660982369896,SCRG1,2.4259442956897046
5584,GJA4,CLIC3,5.502234539311968,KLRC1,3.978224418620237,LIPG,3.9619477506645637,CLEC1B,3.8300210735501588,KCNK17,3.812031072125467
5585,GJA5,MMRN2,6.533661287660953,A2M,4.4082711193438175,PDIA4,4.284054442839994,BGN,3.4085410401716696,HYAL2,3.3896943720124693
5586,GJA8,FBXO48,3.310024365703121,NPIPB5,3.203797690623989,MED25,2.650390980131095,RABIF,2.5561576393350913,CCDC142,2.470490965884179
5587,GJA9,GJA9,6.801797975562309,GJA9,6.801797975562309,CLDND2,4.7389444788643384,OTUD6A,4.714101143563574,NPIPA3,4.652421138678918
5588,GJB1,PPP1R16A,6.856624646570892,ALDH6A1,6.632177962129502,ACOX2,6.465127948900223,HYAL1,6.461701281962187,SIGMAR1,6.365754607697165
5589,GJB2,NBL1,5.380587863011673,GJB6,4.260067774273739,EFNB1,3.66297106032088,FGFBP1,3.1241276843146406,GLTP,2.964787671695944
5590,GJB3,BCL7B,6.164437925087521,TSR3,6.024801247362533,SLC52A2,5.766087893540778,TMEM138,5.7361045578329595,TOLLIP,5.652151217851065
5591,GJB4,GNL3L,5.124444509393444,MNT,4.430544454441055,EXOSC6,4.022771088814712,SEMA6B,3.8934144119038336,TRPV3,3.730647732347101
5592,GJB5,CINP,6.528521287253898,SAMM50,6.231257930379233,AAMP,5.706977888859648,SGTA,5.605034547453063,FBXL15,5.361741194852471
5593,GJB6,TUBB4A,5.4585445358520035,ITM2A,5.055054503898206,NSDHL,4.354301115069743,GJB2,4.260067774273739,SIGMAR1,4.218947771017301
5594,GJB7,FYCO1,5.444837868099857,EDAR,5.024214501455877,VMAC,4.8340344863948514,TRIM45,4.817757818439178,ZNF526,4.611301135422479
5595,GJC1,GJC1,6.802654642296818,GJC1,6.802654642296818,GOLGA6L4,6.1421645899902835,NACAD,5.9459879077876945,FOXP4,5.826054564956417
5596,GJC2,POMGNT1,6.607334626828738,CCNJ,6.305787936281527,PLEKHA4,6.210697928751014,EIF5AL1,6.150731257335375,NACAD,6.1216045883620644
5597,GJC3,DNLZ,6.61418796070481,MRPL46,6.529377953988408,THAP7,5.204114515702793,TMEM132A,5.181841180605557,TLCD1,5.158711178773809
5598,GJD2,ATMIN,6.110467920813446,TEX261,5.270934520994505,THAP5,4.925697826987328,ASNSD1,4.497364459732766,RUNDC1,4.2994744440611585
5599,GJD3,TMCO5A,5.127014509596972,SYNPO2L,4.953967829226129,VAX2,4.765501147634121,HHLA1,4.021057755345693,CHST6,3.9585210837265272
5600,GJD4,MMACHC,6.3734646083077475,DEFB123,6.302361269343489,ZNF845,5.962264575743368,FAM86B2,5.680421220089865,SERINC4,5.679564553355356
5601,GJE1,GJE1,7.272964679542327,GJE1,7.272964679542327,TP53BP1,2.0344475980190353,TP53BP1,1.9873309276210334,NR2C2,1.761170909710625
5602,GK,TOM1,6.580777958058955,SYAP1,6.343481272599927,KYNU,6.077914584902099,ACSL1,5.911721238407329,AKIRIN2,5.904011237796747
5603,GK2,GK2,6.972274655729624,GK2,6.972274655729624,EMC8,2.1706576088059863,EMC8,2.0789942682135094,HEMK1,1.8691109182587746
